Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"April 30, 2025"
Statement,Data,WhenGenerated,"2025-08-06, 01:54:29 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,U18135473,DG,"2025-04-30, 15:55:55","5,400",94.124371111,93.69,-508271.604,-17.18177,508288.78577,0,-2345.604,O;P
Trades,SubTotal,,Stocks,USD,DG,,,5400,,,-508271.604,-17.18177,508288.78577,0,-2345.604,
Trades,Data,Order,Stocks,USD,U18135473,IAUM,"2025-04-30, 10:40:08","30,800",32.899482468,32.86,-1013304.06,-68.800076,1013372.860076,0,-1216.06,O;P
Trades,SubTotal,,Stocks,USD,IAUM,,,30800,,,-1013304.06,-68.800076,1013372.860076,0,-1216.06,
Trades,Data,Order,Stocks,USD,U18135473,IYK,"2025-04-30, 11:01:31","8,000",70.66,71.08,-565280,-5.09176,565285.09176,0,3360,O;P
Trades,SubTotal,,Stocks,USD,IYK,,,8000,,,-565280,-5.09176,565285.09176,0,3360,
Trades,Data,Order,Stocks,USD,U18135473,MSFT,"2025-04-30, 11:34:56","2,800",390.359664286,395.26,-1093007.06,-2.989566,1093010.049566,0,13720.94,O;P
Trades,Data,Order,Stocks,USD,U18135473,MSFT,"2025-04-30, 15:58:38","5,000",395.89,395.26,-1979450,-0.68235,1979450.68235,0,-3150,O;P
Trades,SubTotal,,Stocks,USD,MSFT,,,7800,,,-3072457.06,-3.671916,3072460.731916,0,10570.94,
Trades,Data,Order,Stocks,USD,U18135473,MSTR,"2025-04-30, 10:44:58","1,400",379.28,380.11,-530992,-0.191058,530992.191058,0,1162,O
