Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"June 12, 2025"
Statement,Data,WhenGenerated,"2025-08-12, 01:42:13 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Golden Horse Global Macro Discretionary Fund
Account Information,Data,Account,U8251256 (Custom Consolidated)
Account Information,Data,Accounts Included,"U18135473, U18135473F, U8251256, U8251256F"
Account Information,Data,Master Name,Golden Horse Fund Management Pte Ltd
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,-86505750.51099354,43900.815156528,-98199731.21153086,-98155830.39637433,-11650079.88538079
Net Asset Value,Data,Stock,155032921.752,167060151.88646,0,167060151.88646,12027230.134460002
Net Asset Value,Data,Interest Accruals,-80077.112456,91498.0595832,-182918.2353444,-91420.1757612,-11343.0633052
Net Asset Value,Data,Dividend Accruals,67458.307504,112055.146124,0,112055.146124,44596.83862
Net Asset Value,Data,Total,68514552.43605447,167307605.90732372,-98382649.44687526,68924956.46044846,410404.024393991
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.599002708%
Change in Combined NAV,Header,Field Name,Field Value
Realized & Unrealized Performance Summary,Data,Forex,EUR,0,0,0,0,0,0,1.459769,-2.65614,0,0,-1.196371,-1.196371,
Realized & Unrealized Performance Summary,Data,Forex,HKD,0,5460.361771,0,0,0,5460.361771,8648.741287919,-15.516036,0,0,8633.225251919,14093.587022919,
Realized & Unrealized Performance Summary,Data,Forex,SGD,0,0,0,0,0,0,0.841584,-15222.973751055,0,0,-15222.132167055,-15222.132167055,
Realized & Unrealized Performance Summary,Data,Total,,0,5460.361771,0,0,0,5460.361771,8651.042640919,-15241.145964055,0,0,-6590.103323136,-1129.741552136,
Realized & Unrealized Performance Summary,Data,Total (All Assets),,0,5460.361771,-374823.788880665,0,0,-369363.427109665,3243968.955447086,-1170521.434603513,0,0,2073447.520843573,1704084.093733908,
Cash Report,Header,Currency Summary,Currency,Total,Securities,Futures,IB-UKL,
Cash Report,Data,Starting Cash,Base Currency Summary,-86505750.51099353,-86505841.72115655,0.0010199,91.209143133,
Cash Report,Data,Commissions,Base Currency Summary,-2245.602468158,-2245.602468158,0,0,
Cash Report,Data,Trades (Sales),Base Currency Summary,6301058.47,6301058.47,0,0,
Cash Report,Data,Trades (Purchase),Base Currency Summary,-17939512.928799998,-17939512.928799998,0,0,
Cash Report,Data,Transaction Fees,Base Currency Summary,-1822.819256167,-1822.819256167,0,0,
Cash Report,Data,Cash FX Translation Gain/Loss,Base Currency Summary,-7557.00485646,-7556.85440933,0,-0.15044713,
Cash Report,Data,Ending Cash,Base Currency Summary,-98155830.39637433,-98155921.45609023,0.0010199,91.058696008,
Cash Report,Data,Ending Settled Cash,Base Currency Summary,-85785271.1951681,-85785362.25488399,0.0010199,91.058696008,
Cash Report,Data,Starting Cash,AUD,0,0,0,0,
Cash Report,Data,Commissions,AUD,-72.5275,-72.5275,0,0,
Cash Report,Data,Trades (Purchase),AUD,-134000,-134000,0,0,
Cash Report,Data,Ending Cash,AUD,-134072.527499999,-134072.527499999,0,0,
Cash Report,Data,Ending Settled Cash,AUD,-72.527499999,-72.527499999,0,0,
Cash Report,Data,Starting Cash,EUR,2.372357913,17.882357913,0,-15.51,
Cash Report,Data,Ending Cash,EUR,2.372357913,17.882357913,0,-15.51,
Cash Report,Data,Ending Settled Cash,EUR,2.372357913,17.882357913,0,-15.51,
Cash Report,Data,Starting Cash,HKD,-42251851.24724835,-42263480.007281415,0,11628.76003306,
Cash Report,Data,Commissions,HKD,-9067.672395,-9067.672395,0,0,
Cash Report,Data,Trades (Sales),HKD,6067450,6067450,0,0,
Cash Report,Data,Trades (Purchase),HKD,-9576180,-9576180,0,0,
Cash Report,Data,Transaction Fees,HKD,-14307.843455,-14307.843455,0,0,
Cash Report,Data,Ending Cash,HKD,-45783956.76309835,-45795585.523131415,0,11628.76003306,
Cash Report,Data,Ending Settled Cash,HKD,-36528721.720663354,-36540350.48069642,0,11628.76003306,
Cash Report,Data,Starting Cash,SGD,-2184112.10058833,-2184112.10052889,0,-0.00005944,
Cash Report,Data,Ending Cash,SGD,-2184112.10058833,-2184112.10052889,0,-0.00005944,
Cash Report,Data,Ending Settled Cash,SGD,-2184112.10058833,-2184112.10052889,0,-0.00005944,
Cash Report,Data,Starting Cash,USD,-79422536.1169496,-79421163.64100829,0.0010199,-1372.476961216,
Cash Report,Data,Commissions,USD,-1042.99806401,-1042.99806401,0,0,
Cash Report,Data,Trades (Sales),USD,5528065.34,5528065.34,0,0,
Cash Report,Data,Trades (Purchase),USD,-16631964.056799999,-16631964.056799999,0,0,
Cash Report,Data,Ending Cash,USD,-90527477.83181362,-90526105.3558723,0.0010199,-1372.476961216,
Cash Report,Data,Ending Settled Cash,USD,-79423579.11501361,-79422206.6390723,0.0010199,-1372.476961216,
Cash Report,Disclaimer,"This section shows your combined total cash position in each currency, and these totals may include cash held at multiple Interactive Brokers companies in different jurisdictions subject to different regulatory protections. Please refer to your separate customer statements from each IB company to see the exact positions held at each company."
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Stocks,AUD,NST,6200,1,21.62460121,134072.527499,21.43,132866,-1206.527499,
Open Positions,Total,,Stocks,AUD,,,,,134072.527499,,132866,-1206.527499,
Open Positions,Total,,Stocks,USD,,,,,87590.922940372,,86802.68646,-788.236480372,
Open Positions,Data,Summary,Stocks,HKD,1288,2274000,1,4.775445617,10859363.3323,5.55,12620700,1761336.6677,
Open Positions,Data,Summary,Stocks,HKD,1810,60000,1,52.562980335,3153778.8201,52.2,3132000,-21778.8201,
Open Positions,Data,Summary,Stocks,HKD,2097,6000,1,496.30429495,2977825.7697,533,3198000,220174.2303,
Open Positions,Data,Summary,Stocks,HKD,2359,26200,1,63.501743281,1663745.67395,78.45,2055390,391644.32605,
Open Positions,Data,Summary,Stocks,HKD,2828,100000,1,87.697992503,8769799.25034,90.28,9028000,258200.74966,
Open Positions,Data,Summary,Stocks,HKD,2899,376000,1,19.456600683,7315681.856699999,20,7520000,204318.1433,
Open Positions,Data,Summary,Stocks,HKD,3067,470000,1,11.123841429,5228205.471735,11.22,5273400,45194.528265,
Open Positions,Data,Summary,Stocks,HKD,700,20000,1,501.79096065,10035819.213,510,10200000,164180.787,
Open Positions,Data,Summary,Stocks,HKD,857,208000,1,6.851615611,1425136.0471,7.27,1512160,87023.9529,
Open Positions,Data,Summary,Stocks,HKD,883,70000,1,18.800585091,1316040.9564,18.32,1282400,-33640.9564,
Open Positions,Data,Summary,Stocks,HKD,941,100000,1,84.988309796,8498830.979625,87.35,8735000,236169.020375,
Open Positions,Data,Summary,Stocks,HKD,9961,11000,1,490.281071309,5393091.784399999,482,5302000,-91091.7844,
Open Positions,Total,,Stocks,HKD,,,,,66637319.15535,,69859050,3221730.844649999,
Open Positions,Total,,Stocks,USD,,,,,8489594.46039159,,8900042.969999999,410448.50960841,
Open Positions,Data,Summary,Stocks,SGD,D05,50000,1,43.940187411,2197009.370536,44.67,2233500,36490.629464,
Open Positions,Total,,Stocks,SGD,,,,,2197009.370536,,2233500,36490.629464,
Open Positions,Total,,Stocks,USD,,,,,1717973.44738433,,1746507.66,28534.212615669,
Open Positions,Data,Summary,Stocks,USD,AAPL,100,1,197.41724747,19741.724747,199.2,19920,178.275253,
Open Positions,Data,Summary,Stocks,USD,APP,150,1,376.96139916,56544.209874,380.58,57087,542.790126,
Open Positions,Data,Summary,Stocks,USD,AVEM,16000,1,65.802624761,1052841.996177,68.11,1089760,36918.003823,
Open Positions,Data,Summary,Stocks,USD,BABA,21700,1,124.397419257,2699423.997884,116.62,2530654,-168769.997884,
Open Positions,Data,Summary,Stocks,USD,BRK B,7100,1,508.938826735,3613465.669815,490.34,3481414,-132051.669815,
Open Positions,Data,Summary,Stocks,USD,BWXT,7300,1,137.502602631,1003768.999207,137.78,1005794,2025.000793,
Open Positions,Data,Summary,Stocks,USD,CEG,3500,1,299.414104299,1047949.365045,300.38,1051330,3380.634955,
Open Positions,Data,Summary,Stocks,USD,CME,4000,1,271.321074061,1085284.296244,270.96,1083840,-1444.296244,
Open Positions,Data,Summary,Stocks,USD,COIN,5000,1,244.739476873,1223697.384366,241.05,1205250,-18447.384366,
Open Positions,Data,Summary,Stocks,USD,CRWD,2200,1,472.72936884,1040004.611448,481.73,1059806,19801.388552,
Open Positions,Data,Summary,Stocks,USD,CTAS,11200,1,222.180957248,2488426.721173,223.57,2503984,15557.278827,
Open Positions,Data,Summary,Stocks,USD,DAX,26700,1,42.775373611,1142102.475409,44.42,1186014,43911.524591,
Open Positions,Data,Summary,Stocks,USD,DG,12000,1,102.827893128,1233934.717541,111.84,1342080,108145.282459,
Open Positions,Data,Summary,Stocks,USD,EBND,477988,1,20.830996683,9956966.442741,21.05,10061647.4,104680.957259,
Open Positions,Data,Summary,Stocks,USD,EFA,21300,1,87.969960974,1873760.168751,90.39,1925307,51546.831249,
Open Positions,Data,Summary,Stocks,USD,EWW,56700,1,60.179069283,3412153.228359,61.57,3491019,78865.771641,
Open Positions,Data,Summary,Stocks,USD,EWZ,116800,1,27.423633373,3203080.37793,28.15,3287920,84839.62207,
Open Positions,Data,Summary,Stocks,USD,EXC,113386,1,43.787434217,4964882.016158,43.64,4948165.04,-16716.976158,
Open Positions,Data,Summary,Stocks,USD,GEV,2100,1,486.90224747,1022494.719687,487.67,1024107,1612.280313,
Open Positions,Data,Summary,Stocks,USD,IAUM,294500,1,32.688208835,9626677.501875,33.78,9948210,321532.498125,
Open Positions,Data,Summary,Stocks,USD,IBIT,41700,1,60.752657571,2533385.820694,60.7,2531190,-2195.820694,
Open Positions,Data,Summary,Stocks,USD,ICE,4500,1,177.839243446,800276.595506,179.08,805860,5583.404494,
Open Positions,Data,Summary,Stocks,USD,JPIB,45092,1,47.992714277,2164087.472198,48.34,2179747.28,15659.807802,
Open Positions,Data,Summary,Stocks,USD,KO,43100,1,70.223844859,3026647.713441,72.24,3113544,86896.286559,
Open Positions,Data,Summary,Stocks,USD,LTBR,71100,1,14.287417099,1015835.35572,13.6,966960,-48875.35572,
Open Positions,Data,Summary,Stocks,USD,MELI,1700,1,2546.668823785,4329337.000434999,2368.82,4026994,-302343.000435,
Open Positions,Data,Summary,Stocks,USD,MSTR,7000,1,389.100185256,2723701.296789,379.76,2658320,-65381.296789,
Open Positions,Data,Summary,Stocks,USD,NDAQ,14000,1,85.491419126,1196879.867768,86.9,1216600,19720.132232,
Open Positions,Data,Summary,Stocks,USD,NOW,100,1,1035.46914197,103546.914197,1007.37,100737,-2809.914197,
Open Positions,Data,Summary,Stocks,USD,NVDA,20300,1,135.763092443,2755990.776601,145,2943500,187509.223399,
Open Positions,Data,Summary,Stocks,USD,OKLO,15100,1,68.317116325,1031588.456508,64.48,973648,-57940.456506,
Open Positions,Data,Summary,Stocks,USD,PLTR,8000,1,130.341748371,1042733.986971,135.19,1081520,38786.013029,
Open Positions,Data,Summary,Stocks,USD,PM,58924,1,172.351059191,10155613.811785,184.1,10847908.4,692294.588215,
Open Positions,Data,Summary,Stocks,USD,QQQ,100,1,498.11164747,49811.164747,533.66,53366,3554.835253,
Open Positions,Data,Summary,Stocks,USD,RTX,9000,1,139.508450644,1255576.055792,140.98,1268820,13243.944208,
Open Positions,Data,Summary,Stocks,USD,SGOV,277300,1,100.344850703,27825627.099932,100.49,27865877,40249.900068,
Open Positions,Data,Summary,Stocks,USD,SHYG,116019,1,42.561498314,4937942.472868,42.65,4948210.35,10267.877132,
Open Positions,Data,Summary,Stocks,USD,SMR,24000,1,41.93103647,1006344.875278,40.38,969120,-37224.875278,
Open Positions,Data,Summary,Stocks,USD,SPLV,1100,1,71.54814147,78702.955617,73.12,80432,1729.044383,
Open Positions,Data,Summary,Stocks,USD,STZ,1350,1,193.062913124,260634.932718,169.81,229243.5,-31391.432718,
Open Positions,Data,Summary,Stocks,USD,TAIL,294655,1,12.513633218,3687204.595912,12.13,3574165.15,-113039.445912,
Open Positions,Data,Summary,Stocks,USD,TLT,241000,1,85.675901649,20647892.297378,87.17,21007970,360077.702622,
Open Positions,Data,Summary,Stocks,USD,TQQQ,96605,1,72.747429546,7027765.431308,75.69,7312032.45,284267.018692,
Open Positions,Data,Summary,Stocks,USD,TSLA,8000,1,325.703915138,2605631.321107,319.11,2552880,-52751.321107,
Open Positions,Data,Summary,Stocks,USD,USMV,100,1,91.52154747,9152.154747,93.81,9381,228.845253,
Open Positions,Data,Summary,Stocks,USD,VST,4000,1,158.965993459,635863.973837,173.87,695480,59616.026163,
Open Positions,Data,Summary,Stocks,USD,VTIP,200,1,49.90203647,9980.407294,49.92,9984,3.592706,
Open Positions,Total,,Stocks,USD,,,,,154684955.431579,,156326798.57,1641843.138423,
Open Positions,Total,,Stocks,USD,,,,,164980114.26229528,,167060151.88646,2080037.624166708,
Forex Balances,Header,Asset Category,Currency,Description,Quantity,Cost Price,Cost Basis in USD,Close Price,Value in USD,Unrealized P/L in USD,Code
Forex Balances,Data,Forex,USD,AUD,-134072.527499,0.65331,87590.922941,0.65331,-87590.922941,0,
Forex Balances,Data,Forex,USD,EUR,2.372342,1.134874547,-3.944729,1.1585,2.748358,-1.196371,
Forex Balances,Data,Forex,USD,HKD,-45783956.76309103,0.127589146,5841509.316874919,0.1274,-5832876.091623002,8633.225251919,
Forex Balances,Data,Forex,USD,SGD,-2184112.100589001,0.774989915,1692666.165993945,0.78196,-1707888.298160997,-15222.132167055,
Forex Balances,Data,Forex,USD,USD,-90527477.83181362,0,90527477.83181362,1,-90527477.83181362,0,
Forex Balances,Data,Total,,,,,98149240.29306048,,-98155830.39638563,-6590.103323136,
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,AUD,U18135473,NST,"2025-06-12, 01:46:11","2,000",21.64,21.43,-43280,-23.4253,43303.4253,0,-420,O;P
Trades,Data,Order,Stocks,AUD,U18135473,NST,"2025-06-12, 01:47:30","2,100",21.61,21.43,-45381,-24.562466249,45405.562466249,0,-378,O;P
Trades,Data,Order,Stocks,AUD,U18135473,NST,"2025-06-12, 01:53:20","2,100",21.59,21.43,-45339,-24.53973375,45363.53973375,0,-336,O;P
Trades,SubTotal,,Stocks,AUD,NST,,,6200,,,-134000,-72.527499999,134072.527499999,0,-1134,
Trades,Total,,Stocks,AUD,,,,,,,-134000,-72.527499999,134072.527499999,0,-1134, 
Trades,Total,,Stocks,USD,,,,,,,-87543.54,-47.382941024,87590.922941024,0,-740.85354, 
Trades,Data,Order,Stocks,HKD,U18135473,1810,"2025-06-12, 01:55:06","10,000",52.7,52.2,-527000,-847.5702,527847.5702,0,-5000,O;P
Trades,SubTotal,,Stocks,HKD,1810,,,10000,,,-527000,-847.5702,527847.5702,0,-5000,
Trades,Data,Order,Stocks,HKD,U18135473,2828,"2025-06-12, 02:01:41","20,000",90.66,90.28,-1813200,-1096.986,1814296.986,0,-7600,O;P
Trades,SubTotal,,Stocks,HKD,2828,,,20000,,,-1813200,-1096.986,1814296.986,0,-7600,
Trades,Data,Order,Stocks,HKD,U18135473,2899,"2025-06-12, 01:37:03","126,000",20.15,20,-2538900,-4081.6165,2542981.6165,0,-18900,O;P
Trades,SubTotal,,Stocks,HKD,2899,,,126000,,,-2538900,-4081.6165,2542981.6165,0,-18900,
Trades,Data,Order,Stocks,HKD,U18135473,700,"2025-06-12, 01:33:54","6,000",511,510,-3066000,-4929.842,3070929.842,0,-6000,O;P
Trades,SubTotal,,Stocks,HKD,700,,,6000,,,-3066000,-4929.842,3070929.842,0,-6000,
Trades,Data,Order,Stocks,HKD,U18135473,857,"2025-06-12, 03:49:56","104,000",7.27,7.27,-756080,-1214.4284,757294.4284,0,0,O
Trades,SubTotal,,Stocks,HKD,857,,,104000,,,-756080,-1214.4284,757294.4284,0,0,
Trades,Data,Order,Stocks,HKD,U18135473,941,"2025-06-12, 01:54:27","10,000",87.5,87.35,-875000,-1404.375,876404.375,0,-1500,O
Trades,SubTotal,,Stocks,HKD,941,,,10000,,,-875000,-1404.375,876404.375,0,-1500,
Trades,Data,Order,Stocks,HKD,U18135473,981,"2025-06-12, 01:50:38","-149,000",40.72114094,40.8,6067450,-9800.69775,-6724100.789626001,-666451.487376,-11750,C;P
Trades,SubTotal,,Stocks,HKD,981,,,-149000,,,6067450,-9800.69775,-6724100.789626001,-666451.487376,-11750,
Trades,Total,,Stocks,HKD,,,,,,,-3508730,-23375.51585,2865654.028473998,-666451.487376,-50750, 
Trades,Total,,Stocks,USD,,,,,,,-447012.202,-2978.04071929,365084.323227588,-84905.919491702,-6465.55, 
Trades,Data,Order,Stocks,USD,U18135473,BWXT,"2025-06-12, 10:54:33","7,300",137.499589041,137.78,-1003747,-21.999213,1003768.999213,0,2047,O;P
Trades,SubTotal,,Stocks,USD,BWXT,,,7300,,,-1003747,-21.999213,1003768.999213,0,2047,
Trades,Data,Order,Stocks,USD,U18135473,CEG,"2025-06-12, 10:57:09","3,500",299.411771429,300.38,-1047941.2,-8.165045,1047949.365045,0,3388.8,O;P
Trades,SubTotal,,Stocks,USD,CEG,,,3500,,,-1047941.2,-8.165045,1047949.365045,0,3388.8,
Trades,Data,Order,Stocks,USD,U18135473,CME,"2025-06-12, 10:30:37","2,000",269.565334,270.96,-539130.668,-5.110674,539135.778674,0,2789.332,O;P
Trades,SubTotal,,Stocks,USD,CME,,,2000,,,-539130.668,-5.110674,539135.778674,0,2789.332,
Trades,Data,Order,Stocks,USD,U18135473,COIN,"2025-06-12, 12:16:48","4,700",243.916114468,241.05,-1146405.738,-15.181114,1146420.919114,0,-13470.738,O;P
Trades,SubTotal,,Stocks,USD,COIN,,,4700,,,-1146405.738,-15.181114,1146420.919114,0,-13470.738,
Trades,Data,Order,Stocks,USD,U18135473,CRWD,"2025-06-12, 13:47:28","1,100",486.128769818,481.73,-534741.6468,-2.472217,534744.119017,0,-4838.6468,IM;O;P
Trades,SubTotal,,Stocks,USD,CRWD,,,1100,,,-534741.6468,-2.472217,534744.119017,0,-4838.6468,
Trades,Data,Order,Stocks,USD,U18135473,DG,"2025-06-12, 10:30:48",100,110.01,111.84,-11001,-0.25375725,11001.25375725,0,183,O
Trades,SubTotal,,Stocks,USD,DG,,,100,,,-11001,-0.25375725,11001.25375725,0,183,
Trades,Data,Order,Stocks,USD,U18135473,EWW,"2025-06-12, 10:34:18",100,61.36,61.57,-6136,-0.19375725,6136.19375725,0,21,O
Trades,Data,Order,Stocks,USD,U18135473,EWW,"2025-06-12, 13:13:26","3,600",61.577719444,61.57,-221679.79,-2.735692,221682.525692,0,-27.79,IM;O;P
Trades,SubTotal,,Stocks,USD,EWW,,,3700,,,-227815.79,-2.92944925,227818.71944925,0,-6.79,
Trades,Data,Order,Stocks,USD,U18135473,EWZ,"2025-06-12, 15:25:50","1,600",28.0971875,28.15,-44955.5,-2.468252,44957.968252,0,84.5,O;P
Trades,SubTotal,,Stocks,USD,EWZ,,,1600,,,-44955.5,-2.468252,44957.968252,0,84.5,
Trades,Data,Order,Stocks,USD,U18135473,EXC,"2025-06-12, 11:05:12","-127,133",43.482536714,43.64,5528065.339999999,-416.14345751,-5817567.065848021,-289917.869447999,-20018.78,C;P
Trades,SubTotal,,Stocks,USD,EXC,,,-127133,,,5528065.339999999,-416.14345751,-5817567.065848021,-289917.869447999,-20018.78,
Trades,Data,Order,Stocks,USD,U18135473,GEV,"2025-06-12, 10:53:04","2,100",486.9,487.67,-1022490,-4.719687,1022494.719687,0,1617,O;P
Trades,SubTotal,,Stocks,USD,GEV,,,2100,,,-1022490,-4.719687,1022494.719687,0,1617,
Trades,Data,Order,Stocks,USD,U18135473,IBIT,"2025-06-12, 12:15:32","33,000",61.035684848,60.7,-2014177.6,-151.88771,2014329.487710001,0,-11077.6,O;P
Trades,SubTotal,,Stocks,USD,IBIT,,,33000,,,-2014177.6,-151.88771,2014329.487710001,0,-11077.6,
Trades,Data,Order,Stocks,USD,U18135473,ICE,"2025-06-12, 10:33:42",300,178.14,179.08,-53442,-0.310941,53442.310941,0,282,O;P
Trades,Data,Order,Stocks,USD,U18135473,ICE,"2025-06-12, 15:45:03",200,178.73,179.08,-35746,-0.207294,35746.207294,0,70,O;P
Trades,SubTotal,,Stocks,USD,ICE,,,500,,,-89188,-0.518235,89188.518235,0,352,
Trades,Data,Order,Stocks,USD,U18135473,LTBR,"2025-06-12, 10:54:01",100,14.1,13.6,-1410,-0.24375725,1410.24375725,0,-50,O
Trades,Data,Order,Stocks,USD,U18135473,LTBR,"2025-06-12, 10:59:18","71,000",14.284012817,13.6,-1014164.91,-260.20197,1014425.111969999,0,-48564.91,O;P
Trades,SubTotal,,Stocks,USD,LTBR,,,71100,,,-1015574.91,-260.44572725,1015835.355727249,0,-48614.91,
Trades,Data,Order,Stocks,USD,U18135473,MSTR,"2025-06-12, 12:14:40","5,400",384.307105741,379.76,-2075258.371,-12.136338,2075270.507338,0,-24554.371,IM;O;P
Trades,SubTotal,,Stocks,USD,MSTR,,,5400,,,-2075258.371,-12.136338,2075270.507338,0,-24554.371,
Trades,Data,Order,Stocks,USD,U18135473,NDAQ,"2025-06-12, 10:31:33","4,000",86.75398,86.9,-347015.92,-11.31518,347027.23518,0,584.08,O;P
Trades,SubTotal,,Stocks,USD,NDAQ,,,4000,,,-347015.92,-11.31518,347027.23518,0,584.08,
Trades,Data,Order,Stocks,USD,U18135473,OKLO,"2025-06-12, 10:51:03",100,67.12,64.48,-6712,-0.25375725,6712.25375725,0,-264,O
Trades,Data,Order,Stocks,USD,U18135473,OKLO,"2025-06-12, 11:00:16","15,000",68.321251333,64.48,-1024818.77,-57.432754,1024876.202754,0,-57618.77,O;P
Trades,SubTotal,,Stocks,USD,OKLO,,,15100,,,-1031530.77,-57.68651125,1031588.45651125,0,-57882.77,
Trades,Data,Order,Stocks,USD,U18135473,PLTR,"2025-06-12, 10:42:08","4,000",135.3929775,135.19,-541571.91,-9.700559,541581.610559,0,-811.91,O;P
Trades,SubTotal,,Stocks,USD,PLTR,,,4000,,,-541571.91,-9.700559,541581.610559,0,-811.91,
Trades,Data,Order,Stocks,USD,U18135473,PM,"2025-06-12, 13:48:55",400,182.84,184.1,-73136,-0.414588,73136.414588,0,504,O;P
Trades,SubTotal,,Stocks,USD,PM,,,400,,,-73136,-0.414588,73136.414588,0,504,
Trades,Data,Order,Stocks,USD,U18135473,RTX,"2025-06-12, 10:29:37",100,141.09,140.98,-14109,-0.25375725,14109.25375725,0,-11,O;P
Trades,Data,Order,Stocks,USD,U18135473,RTX,"2025-06-12, 12:04:25",100,141.58,140.98,-14158,-0.25375725,14158.25375725,0,-60,O;P
Trades,Data,Order,Stocks,USD,U18135473,RTX,"2025-06-12, 13:11:08","1,600",141.31,140.98,-226096,-1.779452,226097.779452,0,-528,O;P
Trades,SubTotal,,Stocks,USD,RTX,,,1800,,,-254363,-2.2869665,254365.2869665,0,-599,
Trades,Data,Order,Stocks,USD,U18135473,SMR,"2025-06-12, 10:50:53","24,000",41.93,40.38,-1006320,-24.87528,1006344.87528,0,-37200,O;P
Trades,SubTotal,,Stocks,USD,SMR,,,24000,,,-1006320,-24.87528,1006344.87528,0,-37200,
Trades,Data,Order,Stocks,USD,U18135473,TSLA,"2025-06-12, 13:38:04","8,000",325.699879125,319.11,-2605599.033,-32.288103,2605631.321103,0,-52719.033,O;P
Trades,SubTotal,,Stocks,USD,TSLA,,,8000,,,-2605599.033,-32.288103,2605631.321103,0,-52719.033,
Trades,Total,,Stocks,USD,,,,,,,-11103898.716800002,-1042.99806401,10815023.845558478,-289917.869447999,-260244.8368, 
Transaction Fees,Header,Asset Category,Currency,Account,Date/Time,Symbol,Description,Quantity,Trade Price,Amount,Code
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-06-12, 01:33:54",700,TENCENT HOLDINGS LTD,100,511,-53.45635,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-06-12, 01:33:54",700,TENCENT HOLDINGS LTD,100,511,-53.45635,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-06-12, 01:33:54",700,TENCENT HOLDINGS LTD,"3,800",511,-1997.3413,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-06-12, 01:33:54",700,TENCENT HOLDINGS LTD,100,511,-53.45635,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-06-12, 01:33:54",700,TENCENT HOLDINGS LTD,100,511,-53.45635,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-06-12, 01:33:54",700,TENCENT HOLDINGS LTD,200,511,-105.9127,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-06-12, 01:33:54",700,TENCENT HOLDINGS LTD,"1,600",511,-841.3016,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,FRC Transaction Levy,0,0,-0.07665,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,SFC Transaction Levy,0,0,-1.3797,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,HK Stamp Tax,0,0,-52,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,FRC Transaction Levy,0,0,0.07665,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,SFC Transaction Levy,0,0,1.3797,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,HK Stamp Tax,0,0,52,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,FRC Transaction Levy,0,0,-0.07665,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,SFC Transaction Levy,0,0,-1.3797,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,HK Stamp Tax,0,0,-52,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,FRC Transaction Levy,0,0,0.07665,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,SFC Transaction Levy,0,0,1.3797,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,HK Stamp Tax,0,0,52,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,FRC Transaction Levy,0,0,-2.9127,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,SFC Transaction Levy,0,0,-52.4286,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,HK Stamp Tax,0,0,-1942,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,FRC Transaction Levy,0,0,2.9127,Adj
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-06-12, 01:33:54",700,SFC Transaction Levy,0,0,52.4286,Adj
