Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 27, 2025"
Statement,Data,WhenGenerated,"2025-01-28, 01:37:39 EST"
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,SGD,9CI,"2025-01-26, 22:48:35","-400,000",2.42,2.44,968000,-906.048,-1184535.309409,-217441.357409,-8000,C;P
Trades,SubTotal,,Stocks,SGD,9CI,,-400000,,,968000,-906.048,-1184535.309409,-217441.357409,-8000,
Trades,Data,Order,Stocks,SGD,D05,"2025-01-27, 00:02:15","-50,000",43.57586,43.6,2178793,-2039.350248,-1890671.644969,286082.004783,-1207,C;P
Trades,SubTotal,,Stocks,SGD,D05,,-50000,,,2178793,-2039.350248,-1890671.644969,286082.004783,-1207,
Trades,Data,Order,Stocks,SGD,Z74,"2025-01-27, 00:02:01","-200,000",3.2,3.2,640000,-599.04,-622484.383532,16916.576468,0,C
Trades,SubTotal,,Stocks,SGD,Z74,,-200000,,,640000,-599.04,-622484.383532,16916.576468,0,
Trades,Total,,Stocks,SGD,,,,,,3786793,-3544.438248,-3697691.33791,85557.223842,-9207, 
Trades,Total,,Stocks,USD,,,,,,2816237.9541,-2635.998725038,-2749973.048003666,63628.907371295,-6847.2459, 
Trades,Data,Order,Stocks,USD,AAPL,"2025-01-26, 22:49:01","-2,000",219.650075,229.86,439300.15,-18.95088917,-476427.250152,-37146.051034,-20419.85,C;P
Trades,SubTotal,,Stocks,USD,AAPL,,-2000,,,439300.15,-18.95088917,-476427.250152,-37146.051034,-20419.85,
Trades,Data,Order,Stocks,USD,AMZN,"2025-01-26, 22:51:01","-1,489",229.49,235.42,341710.61,-14.434953411,-343378.059605,-1681.884558,-8829.77,C;P
Trades,Data,Order,Stocks,USD,AMZN,"2025-01-26, 23:16:11",-511,229.01,235.42,117024.11,-5.587016806,-117840.895542,-822.372558,-3275.51,C;P
Trades,SubTotal,,Stocks,USD,AMZN,,-2000,,,458734.72,-20.021970217,-461218.955147,-2504.257116,-12105.28,
Trades,Data,Order,Stocks,USD,ANF,"2025-01-24, 16:20:00",500,127,119.53,-63500,0,63500,0,-3735,A;O
Trades,Data,Order,Stocks,USD,ANF,"2025-01-26, 22:52:31","-1,000",121.27251,119.53,121272.51,-6.980748277,-138502.1059,-17236.576647,1742.51,C;P
Trades,SubTotal,,Stocks,USD,ANF,,-500,,,57772.51,-6.980748277,-75002.1059,-17236.576647,-1992.49,
Trades,Data,Order,Stocks,USD,ASML,"2025-01-26, 22:50:53",-274,712.260182482,690.15,195159.29,-6.609221127,-195946.809656,-794.128879,6058.19,C;P
Trades,Data,Order,Stocks,USD,ASML,"2025-01-26, 23:25:57",-24,711.5,690.15,17076,-0.82045805,-17162.432014,-87.252472,512.4,C;P
Trades,Data,Order,Stocks,USD,ASML,"2025-01-26, 23:33:15",-202,708.963762376,690.15,143210.68,-4.636177844,-144447.643624,-1241.599796,3800.38,C;P
Trades,SubTotal,,Stocks,USD,ASML,,-500,,,355445.97,-12.065857021,-357556.885294,-2122.981147,10370.97,
Trades,Data,Order,Stocks,USD,BILI,"2025-01-26, 22:53:57",-608,16.94,16.98,10299.52,-2.301586736,-11227.971515,-930.753101,-24.32,C;P
Trades,Data,Order,Stocks,USD,BILI,"2025-01-26, 23:20:48","-1,892",16.88,16.98,31936.96,-7.159018658,-35538.355736,-3608.554755,-189.2,C;P
Trades,SubTotal,,Stocks,USD,BILI,,-2500,,,42236.48,-9.460605394,-46766.327251,-4539.307856,-213.52,
Trades,Data,Order,Stocks,USD,BRK B,"2025-01-26, 23:33:07",-177,462.104971751,474.7,81792.58,-3.033017914,-85410.561386,-3621.014405,-2229.32,C;P
Trades,Data,Order,Stocks,USD,BRK B,"2025-01-26, 23:47:06",-107,461.817757009,474.7,49414.5,-1.98206435,-51646.697726,-2234.179789,-1378.4,C;P
Trades,Data,Order,Stocks,USD,BRK B,"2025-01-26, 23:51:44",-141,460.284609929,474.7,64900.13,-2.435572864,-68067.398882,-3169.704454,-2032.57,C;P
Trades,Data,Order,Stocks,USD,BRK B,"2025-01-26, 23:53:06",-154,460,474.7,70840,-2.69105725,-73986.841053,-3149.53211,-2263.8,C;P
Trades,Data,Order,Stocks,USD,BRK B,"2025-01-26, 23:53:10",-118,459.093389831,474.7,54173.02,-2.140883206,-56432.047878,-2261.168762,-1841.58,C;P
Trades,Data,Order,Stocks,USD,BRK B,"2025-01-26, 23:53:17","-1,303",456.35390637,474.7,594629.14,-19.465641502,-618545.808717,-23936.134359,-23904.96,C;P
Trades,SubTotal,,Stocks,USD,BRK B,,-2000,,,915749.37,-31.748237086,-954089.355642,-38371.733879,-33650.63,
Trades,Data,Order,Stocks,USD,BX,"2025-01-26, 23:12:34","-2,000",180.25,182.52,360500,-16.651045,-375513.694414,-15030.345458,-4540,C
Trades,SubTotal,,Stocks,USD,BX,,-2000,,,360500,-16.651045,-375513.694414,-15030.345458,-4540,
Trades,Data,Order,Stocks,USD,CAT,"2025-01-26, 23:11:44",-800,402.4988875,394.98,321999.11,-11.813233258,-287994.075057,33993.22171,6015.11,C;P
Trades,SubTotal,,Stocks,USD,CAT,,-800,,,321999.11,-11.813233258,-287994.075057,33993.22171,6015.11,
Trades,Data,Order,Stocks,USD,CCJ,"2025-01-26, 23:12:07","-2,000",54.150175,47.51,108300.35,-9.68669473,-109526.111599,-1235.448292,13280.35,C;P
Trades,SubTotal,,Stocks,USD,CCJ,,-2000,,,108300.35,-9.68669473,-109526.111599,-1235.448292,13280.35,
Trades,Data,Order,Stocks,USD,CRM,"2025-01-26, 23:13:02",-99,325.5,347.1,32224.5,-1.48488635,-35566.113814,-3343.0987,-2138.4,C
Trades,Data,Order,Stocks,USD,CRM,"2025-01-26, 23:22:37",-1,325.25,347.1,325.25,-0.3591112,-359.251962,-34.361073,-21.85,C
Trades,Data,Order,Stocks,USD,CRM,"2025-01-26, 23:34:33",-900,325.000555556,347.1,292500.5,-11.5888369,-323327.184796,-30838.273633,-19889.5,C;P
Trades,SubTotal,,Stocks,USD,CRM,,-1000,,,325050.25,-13.43283445,-359252.550572,-34215.733406,-22049.75,
Trades,Data,Order,Stocks,USD,CTAS,"2025-01-26, 23:13:30","-9,997",195.007458237,202.56,1949489.56,-87.576791051,-1964707.374236001,-15305.391023,-75502.76,C;P
Trades,Data,Order,Stocks,USD,CTAS,"2025-01-26, 23:21:22",-3,194.89,202.56,584.67,-0.370747076,-636.021152,-51.721899,-23.01,C
Trades,SubTotal,,Stocks,USD,CTAS,,-10000,,,1950074.23,-87.947538127,-1965343.395388001,-15357.112922,-75525.77,
Trades,Data,Order,Stocks,USD,CWB,"2025-01-27, 09:38:45","-38,350",79.77300339,79.88,3059294.68,-224.265816604,-2727232.833468002,331837.580715,-4103.32,C;P
Trades,SubTotal,,Stocks,USD,CWB,,-38350,,,3059294.68,-224.265816604,-2727232.833468002,331837.580715,-4103.32,
Trades,Data,Order,Stocks,USD,DBA,"2025-01-26, 23:35:34","-36,800",27.15,27.32,999120,-94.511232,-925125.775999,73899.71277,-6256,C;P
Trades,Data,Order,Stocks,USD,DBA,"2025-01-27, 09:38:45","-18,200",27.295747253,27.32,496782.6,-59.88779028,-469889.646765,26833.065444,-441.4,C;P
Trades,SubTotal,,Stocks,USD,DBA,,-55000,,,1495902.6,-154.39902228,-1395015.422764,100732.778214,-6697.4,
Trades,Data,Order,Stocks,USD,DIA,"2025-01-24, 16:20:00","-1,000",439,447.12,439000,-12.3702,-442305.117371,-2052.103278,-8120,A;C
Trades,Data,Order,Stocks,USD,DIA,"2025-01-26, 23:36:09","-1,000",442.21,447.12,442210,-16.206908,-434874.498814,7319.294278,-4910,C;P
Trades,SubTotal,,Stocks,USD,DIA,,-2000,,,881210,-28.577108,-877179.616185,5267.191,-13030,
Trades,Data,Order,Stocks,USD,EPI,"2025-01-26, 23:27:01",-100,42.83,42.98,4283,-0.71052465,-4923.519813,-640.519813,-15,C
Trades,Data,Order,Stocks,USD,EPI,"2025-01-26, 23:46:57",-100,42.72,42.98,4272,-0.71021885,-4923.519813,-651.519813,-26,C
Trades,Data,Order,Stocks,USD,EPI,"2025-01-26, 23:51:50",-100,42.57,42.98,4257,-0.70980185,-4923.519813,-666.519813,-41,C
Trades,Data,Order,Stocks,USD,EPI,"2025-01-27, 09:38:45","-29,700",42.895912121,42.98,1274008.59,-124.711399802,-1480570.301627,-206561.711627,-2497.41,C;P
Trades,SubTotal,,Stocks,USD,EPI,,-30000,,,1286820.59,-126.841945152,-1495340.861066,-208520.271066,-2579.41,
Trades,Data,Order,Stocks,USD,FPE,"2025-01-27, 09:38:45","-150,000",17.7315734,17.73,2659736.01,-696.466511078,-2697250.067942998,-38210.524477,236.01,C;P
Trades,SubTotal,,Stocks,USD,FPE,,-150000,,,2659736.01,-696.466511078,-2697250.067942998,-38210.524477,236.01,
Trades,Data,Order,Stocks,USD,GLD,"2025-01-24, 16:20:00","-5,000",252.5,252.99,1262500,-35.9275,-1081042.726691,187256.781179,-2450,A;C
Trades,Data,Order,Stocks,USD,GLD,"2025-01-24, 16:20:00","-5,000",254,252.99,1270000,-36.136,-1070510.804775,202538.571037,5050,A;C
Trades,Data,Order,Stocks,USD,GLD,"2025-01-26, 23:11:15",-353,254.589830028,252.99,89870.21,-4.305435931,-75230.01096,14635.893603,564.74,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-26, 23:40:24","-9,647",254.171143361,252.99,2451989.02,-93.363039846,-2091032.455269,360863.201685,11394.49,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-26, 23:41:51","-10,000",254.17,252.99,2541700,-108.87396,-2184689.948966,356901.177071,11800,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-26, 23:56:45","-4,400",254.37,252.99,1119228,-47.2338064,-994420.989595,124759.776597,6072,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:06:00","-3,431",254.211165841,252.99,872198.51,-37.061734148,-769659.066827,102502.381438,4189.82,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:07:40","-2,316",254.2,252.99,588727.2,-24.24661268,-515976.157431,72726.795956,2802.36,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:12:55","-4,853",254.166799918,252.99,1233471.48,-51.603077054,-1083351.838407,150068.038516,5711.01,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:13:18","-8,297",254.13,252.99,2108516.61,-78.835322348,-1865535.426286,242902.348392,9458.58,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:14:43","-5,120",254.100292969,252.99,1300993.5,-45.6645857,-1226839.573157,74108.26226,5684.7,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:14:52","-2,200",254.09,252.99,558998,-24.1497784,-547198.969171,11774.881051,2420,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:14:58",-276,253.900362319,252.99,70076.5,-3.16624442,-68868.323806,1205.00995,251.26,C;P
Trades,Data,Order,Stocks,USD,GLD,"2025-01-27, 00:15:07","-8,588",253.83,252.99,2179892.04,-94.003879072,-2104933.664615,74864.371506,7213.92,C;P
Trades,SubTotal,,Stocks,USD,GLD,,-69481,,,17648161.07,-684.570975999,-15679289.955956,1977107.490241,70162.88,
Trades,Data,Order,Stocks,USD,GOOG,"2025-01-26, 23:25:07",-459,197.590697168,193.77,90694.13,-4.315685591,-77477.869836,13211.944478,1753.7,C;P
Trades,Data,Order,Stocks,USD,GOOG,"2025-01-26, 23:30:49",-770,197.522272727,193.77,152092.15,-6.374826935,-135858.873083,16226.902088,2889.25,C;P
Trades,Data,Order,Stocks,USD,GOOG,"2025-01-26, 23:41:26",-516,197.32,193.77,101817.12,-4.067866456,-100367.149298,1445.902835,1831.8,C;P
Trades,Data,Order,Stocks,USD,GOOG,"2025-01-26, 23:42:23",-116,197.26,193.77,22882.16,-1.266173298,-22563.024067,317.86976,404.84,C
Trades,Data,Order,Stocks,USD,GOOG,"2025-01-26, 23:43:20",-866,197.25,193.77,170818.5,-6.62081932,-167423.168545,3388.710636,3013.68,C;P
Trades,Data,Order,Stocks,USD,GOOG,"2025-01-26, 23:46:09",-88,197.23,193.77,17356.24,-1.045016722,-16993.040906,362.154076,304.48,C
Trades,Data,Order,Stocks,USD,GOOG,"2025-01-26, 23:49:07",-185,197.205189189,193.77,36482.96,-1.830718238,-35731.526451,749.60283,635.51,C;P
Trades,SubTotal,,Stocks,USD,GOOG,,-3000,,,592143.26,-25.52110656,-556414.652186,35703.086703,10833.26,
Trades,Data,Order,Stocks,USD,GS,"2025-01-26, 23:24:42","-2,000",630.83513,633.28,1261670.26,-41.843978228,-1171483.37009,90145.045929,-4889.74,C;P
Trades,SubTotal,,Stocks,USD,GS,,-2000,,,1261670.26,-41.843978228,-1171483.37009,90145.045929,-4889.74,
Trades,Data,Order,Stocks,USD,HES,"2025-01-26, 23:13:52","-11,100",140.05,146.11,1554555,-80.00838375,-1637507.264360001,-83032.272743,-67266,C
Trades,SubTotal,,Stocks,USD,HES,,-11100,,,1554555,-80.00838375,-1637507.264360001,-83032.272743,-67266,
Trades,Data,Order,Stocks,USD,IAUM,"2025-01-26, 23:15:14","-55,000",27.5,27.35,1512500,-332.3489875,-1299751.750576,212415.900491,8250,C;P
Trades,SubTotal,,Stocks,USD,IAUM,,-55000,,,1512500,-332.3489875,-1299751.750576,212415.900491,8250,
Trades,Data,Order,Stocks,USD,IBIT,"2025-01-24, 16:20:00","-2,500",60,57.67,150000,-4.585,-81048.978034,72328.641448,5825,A;C
Trades,Data,Order,Stocks,USD,IBIT,"2025-01-26, 22:55:15","-7,905",57.65,57.67,455723.25,-38.870801963,-273773.729219,181910.649983,-158.1,C;P
Trades,Data,Order,Stocks,USD,IBIT,"2025-01-26, 23:17:04","-23,800",57.47,57.67,1367785.999999999,-116.913876304,-823832.300708999,543836.785402,-4760,C;P
Trades,Data,Order,Stocks,USD,IBIT,"2025-01-26, 23:33:27","-20,795",57.3,57.67,1191553.499999999,-71.17949595,-1052924.176307001,138558.1442,-7694.15,C;P
Trades,SubTotal,,Stocks,USD,IBIT,,-55000,,,3165062.749999998,-231.549174217,-2231579.184269,936634.221033,-6787.25,
Trades,Data,Order,Stocks,USD,ICE,"2025-01-26, 23:25:41","-1,000",154.38971,160.83,154389.71,-8.575006438,-157922.214572,-3541.079577,-6440.29,C;P
Trades,SubTotal,,Stocks,USD,ICE,,-1000,,,154389.71,-8.575006438,-157922.214572,-3541.079577,-6440.29,
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:14:56","-5,864",101.651718963,102.13,596085.68,-36.101435044,-622134.139619,-26084.561052,-2804.64,C;P
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:31:07",-100,101.5,102.13,10150,-0.87362725,-10612.295057,-463.168685,-63,C
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:40:51",-504,100.722222222,102.13,50764,-3.63562808,-53485.967088,-2725.602717,-709.52,C;P
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:41:59",-500,100.14,102.13,50070,-3.598681,-53051.135287,-2984.733967,-995,C
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:43:36",-100,100.12,102.13,10012,-0.86979085,-10608.795057,-597.664848,-201,C
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:45:51",-13,100.000769231,102.13,1300.01,-0.417753528,-1379.143358,-79.551111,-27.68,C;P
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:45:56",-39,99.75,102.13,3890.25,-0.5524742,-4137.430072,-247.732547,-92.82,C
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:46:28",-100,98.72,102.13,9872,-0.86589885,-10608.795057,-737.660956,-341,C
Trades,Data,Order,Stocks,USD,IGV,"2025-01-26, 23:49:17","-3,780",98.25015873,102.13,371385.6,-17.18983628,-397345.49276,-25977.082596,-14665.8,C;P
Trades,SubTotal,,Stocks,USD,IGV,,-11000,,,1103529.54,-64.105125082,-1163363.193355,-59897.758479,-19900.46,
Trades,Data,Order,Stocks,USD,IJH,"2025-01-26, 23:27:04","-2,900",65,64.71,188500,-14.85256025,-180527.065619,7958.081824,841,C;P
Trades,Data,Order,Stocks,USD,IJH,"2025-01-26, 23:34:46","-48,174",64.920290613,64.71,3127470.079999994,-192.285772004,-3004237.035949002,123040.758273,10130.54,C;P
Trades,Data,Order,Stocks,USD,IJH,"2025-01-26, 23:42:29","-10,426",64.9,64.71,676647.4,-42.65803594,-671901.612425,4703.129539,1980.94,C;P
Trades,SubTotal,,Stocks,USD,IJH,,-61500,,,3992617.479999994,-249.796368194,-3856665.713993001,135701.969636,12952.48,
Trades,Data,Order,Stocks,USD,ISTB,"2025-01-26, 23:36:31","-21,013",47.71,48.03,1002530.23,-66.384985504,-1002107.110784,356.734218,-6724.16,C;P
Trades,SubTotal,,Stocks,USD,ISTB,,-21013,,,1002530.23,-66.384985504,-1002107.110784,356.734218,-6724.16,
Trades,Data,Order,Stocks,USD,IWM,"2025-01-26, 23:10:06","-2,100",227.26,226.5,477246,-22.48804105,-438552.892004,38670.619957,1596,C;P
Trades,Data,Order,Stocks,USD,IWM,"2025-01-26, 23:21:20","-4,400",227.21,226.5,999724,-45.0164462,-916829.0957,82849.887856,3124,C;P
Trades,Data,Order,Stocks,USD,IWM,"2025-01-26, 23:40:43","-29,500",227.135779661,226.5,6700505.5,-252.2514179,-6224514.085220002,475739.163354,18755.5,C;P
Trades,SubTotal,,Stocks,USD,IWM,,-36000,,,8177475.5,-319.75590515,-7579896.072924001,597259.671167,23475.5,
Trades,Data,Order,Stocks,USD,JPM,"2025-01-26, 23:14:35","-4,000",263.0521675,265.85,1052208.67,-42.678691026,-953676.701423,98489.289886,-11191.33,C;P
Trades,SubTotal,,Stocks,USD,JPM,,-4000,,,1052208.67,-42.678691026,-953676.701423,98489.289886,-11191.33,
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:10:42",-385,61.9,63.87,23831.5,-2.679226112,-24487.453211,-658.632437,-758.45,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:21:54",-565,61.88,63.87,34962.2,-4.204482624,-35936.132636,-978.137114,-1124.35,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:26:18",-382,61.86,63.87,23630.52,-2.659495151,-24296.644863,-668.784359,-767.82,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:46:38",-127,61.795669291,63.87,7848.05,-0.86955704,-8077.971018,-230.790576,-263.44,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:49:28",-616,61.76,63.87,38044.16,-3.555325168,-39180.175121,-1139.570445,-1299.76,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:51:12",-190,61.661315789,63.87,11715.65,-1.16425437,-12084.71717,-370.231423,-419.65,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:52:10",-123,61.525365854,63.87,7567.62,-0.857313086,-7823.264273,-256.501586,-288.39,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:52:14",-349,61.501432665,63.87,21464,-2.04860023,-22197.948761,-735.997358,-826.63,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:52:18",-226,61.413141593,63.87,13879.37,-1.383290706,-14374.227055,-496.240344,-555.25,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:52:23",-490,61.370081633,63.87,30071.34,-2.998583552,-30674.147027,-605.805611,-1224.96,C;P
Trades,Data,Order,Stocks,USD,KO,"2025-01-26, 23:52:28","-1,547",61.310801551,63.87,94847.81,-5.806207208,-96714.160137,-1872.156345,-3959.08,C;P
Trades,SubTotal,,Stocks,USD,KO,,-5000,,,307862.22,-28.226335247,-315846.841272,-8012.847598,-11487.78,
Trades,Data,Order,Stocks,USD,LLY,"2025-01-26, 23:45:41",-130,778.174615385,808.17,101162.7,-3.42414031,-120472.70473,-19313.428871,-3899.4,C;P
Trades,Data,Order,Stocks,USD,LLY,"2025-01-26, 23:48:43",-152,776.690131579,808.17,118056.9,-3.93286307,-140825.916203,-22772.949066,-4784.94,C;P
Trades,Data,Order,Stocks,USD,LLY,"2025-01-26, 23:54:02",-118,772,808.17,91096,-3.16734205,-106114.741561,-15021.908903,-4268.06,C;P
