"BOF","U8251256","Portfolio Dashboard","6","2024-08-20","2024-08-20","2025-10-06;08:38:22","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"63198667.847989514","0","0","0","61777804.83566545"
"EOS","CNAV","1","61777804.83566545"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-11299.2,-11299.2,0.0,220000.0,,,1.0,1109,STK,COMMON,,22.25
-10111.5,-10111.5,0.0,2625000.0,,,1.0,1288,STK,COMMON,,3.61
-2503.8,-2503.8,0.0,130000.0,,,1.0,2318,STK,COMMON,,34.4
-18489.6,-18489.6,0.0,400000.0,,,1.0,2828,STK,ETF,,63.58
-7981.344,-7981.344,0.0,1036000.0,,,1.0,2899,STK,COMMON,,16.0
-372.325744019,-154.89,-189.31,10000.0,,,1.0,6178.T,STK,COMMON,,1423.0
-4130.4,-4130.4,0.0,15000.0,,,1.0,6501.T,STK,COMMON,,3510.0
-3697.92,-3697.92,0.0,240000.0,,,1.0,688,STK,COMMON,,12.54
-7062.0,-7062.0,0.0,25000.0,,,1.0,700,STK,COMMON,,370.4
-20544.0,-20544.0,0.0,1000000.0,,,1.0,857,STK,COMMON,,6.74
-88339.2,-88339.2,0.0,1720000.0,,,1.0,883,STK,COMMON,,20.15
-5778.0,-5778.0,0.0,150000.0,,,1.0,941,STK,COMMON,,74.1
-2966.04,-2966.04,0.0,22000.0,,,1.0,9988,STK,COMMON,,80.4
-17529.75,-17529.75,0.0,35000.0,,,1.0,BNP,STK,COMMON,,60.91
-102580.38,-102580.38,0.0,201138.0,,,1.0,COWZ,STK,ETF,,55.9
5040.0,5040.0,0.0,3000.0,,,1.0,CTAS,STK,COMMON,,774.66
-4602.0,-4602.0,0.0,38350.0,,,1.0,CWB,STK,ETF,,73.34
7755.12,7755.12,0.0,43084.0,,,1.0,DBA,STK,ETF,,24.46
-8300.0,-8300.0,0.0,5000.0,,,1.0,DXJ,STK,ETF,,104.25
9004.68,9004.68,0.0,150078.0,,,1.0,EPI,STK,ETF,,49.12
-12800.0,-12800.0,0.0,80000.0,,,1.0,EWI,STK,ETF,,37.47
0.0,0.0,0.0,175000.0,,,1.0,FPE,STK,ETF,,17.77
50558.85,50558.85,0.0,59481.0,,,1.0,GLD,STK,ETF,,232.46
-30240.0,-30240.0,0.0,14000.0,,,1.0,HES,STK,COMMON,,136.02
650.0,650.0,0.0,5000.0,,,1.0,HYD,STK,ETF,,52.4
4320.0,4320.0,0.0,43200.0,,,1.0,IAUM,STK,ETF,,25.1
6000.0,6000.0,0.0,20000.0,,,1.0,IBIT,STK,ETF,,33.92
1681.04,1681.04,0.0,21013.0,,,1.0,ISTB,STK,ETF,,48.25
-80320.0,-80320.0,0.0,32000.0,,,1.0,IWM,STK,ETF,,212.69
5632.0,5632.0,0.0,200.0,,,1.0,LLY,STK,COMMON,,949.97
7750.25,7750.25,0.0,26725.0,,,1.0,LQD,STK,ETF,,111.74
-8640.0,-8640.0,0.0,4500.0,,,1.0,MCD,STK,COMMON,,285.63
3270.0,3270.0,0.0,1000.0,,,1.0,MSFT,STK,COMMON,,424.8
-385000.0,-385000.0,0.0,140000.0,,,1.0,NVDA,STK,COMMON,,127.25
-60600.0,-60600.0,0.0,60000.0,,,1.0,QQQ,STK,ETF,,480.26
-3400.0,-3400.0,0.0,5000.0,,,1.0,RSP,STK,ETF,,171.4
1200.0,1200.0,0.0,12000.0,,,1.0,SHYD,STK,ETF,,22.5
-164000.0,-164000.0,0.0,50000.0,,,1.0,SMH,STK,ETF,,248.06
1500.0,1500.0,0.0,10000.0,,,1.0,STIP,STK,ETF,,100.08
31980.0,31980.0,0.0,41000.0,,,1.0,TLT,STK,ETF,,98.67
-196927.5,-196927.5,0.0,57750.0,,,1.0,TSM,STK,ADR,,172.04
-2850.0,-2850.0,0.0,5000.0,,,1.0,TUR,STK,ETF,,38.05
-1762.29,-1762.29,0.0,58743.0,,,1.0,USHY,STK,ETF,,37.06
6536.16,6536.16,0.0,36312.0,,,1.0,VCIT,STK,ETF,,82.78
-7400.0,-7400.0,0.0,10000.0,,,1.0,XHB,STK,ETF,,111.56
-246000.0,-246000.0,0.0,102500.0,,,1.0,XLE,STK,ETF,,88.68
-29898.82,-29898.82,0.0,213563.0,,,1.0,XLF,STK,ETF,,43.87
-15800.0,-15800.0,0.0,20000.0,,,1.0,XLK,STK,ETF,,224.26
9300.0,9300.0,0.0,15000.0,,,1.0,XLV,STK,ETF,,154.42
4215.09,-1839.312,0.0,120000.0,,,1.0,Z74,STK,COMMON,,2.93
-6.717888,0.0,0.0,-10.0,2024-08-29,3.5,10000.0,1288 29AUG24 3.5 P,OPT,P,1288,0.015
25.68,25.68,0.0,-10.0,2024-08-29,37.0,500.0,2318 29AUG24 37 C,OPT,C,2318,0.09
43.656,43.656,0.0,-20.0,2024-08-29,350.0,100.0,700 29AUG24 350 P,OPT,P,700,0.54
121.98,121.98,0.0,-50.0,2024-08-29,360.0,100.0,700 29AUG24 360 P,OPT,P,700,1.85
270.924,270.924,0.0,-10.0,2024-08-29,370.0,100.0,700 29AUG24 370 C,OPT,C,700,5.8
-32.1,-32.1,0.0,-50.0,2024-08-29,370.0,100.0,700 29AUG24 370 P,OPT,P,700,5.32
