"BOF","U8251256","Portfolio Dashboard","6","2024-08-21","2024-08-21","2025-10-06;08:40:01","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"61777804.83566545","0","0","0","62658451.0568686"
"EOS","CNAV","1","62658451.0568686"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-7057.05,-7057.05,0.0,220000.0,,,1.0,1109,STK,COMMON,,22.0
-30313.2375,-30313.2375,0.0,2625000.0,,,1.0,1288,STK,COMMON,,3.52
-6672.12,-6672.12,0.0,130000.0,,,1.0,2318,STK,COMMON,,34.0
-29767.92,-29767.92,0.0,400000.0,,,1.0,2828,STK,ETF,,63.0
0.0,0.0,0.0,1036000.0,,,1.0,2899,STK,COMMON,,16.0
-1376.58,-1376.58,0.0,10000.0,,,1.0,6178.T,STK,COMMON,,1403.0
3510.279,3510.279,0.0,15000.0,,,1.0,6501.T,STK,COMMON,,3544.0
-11701.872,-11701.872,0.0,240000.0,,,1.0,688,STK,COMMON,,12.16
3849.3,3849.3,0.0,25000.0,,,1.0,700,STK,COMMON,,371.6
0.0,0.0,0.0,1000000.0,,,1.0,857,STK,COMMON,,6.74
44138.64,44138.64,0.0,1720000.0,,,1.0,883,STK,COMMON,,20.35
3849.3,3849.3,0.0,150000.0,,,1.0,941,STK,COMMON,,74.3
-1270.269,-1270.269,0.0,22000.0,,,1.0,9988,STK,COMMON,,79.95
10536.75,10536.75,0.0,35000.0,,,1.0,BNP,STK,COMMON,,61.18
128728.32,128728.32,0.0,201138.0,,,1.0,COWZ,STK,ETF,,56.54
24870.0,24870.0,0.0,3000.0,,,1.0,CTAS,STK,COMMON,,782.95
9204.0,9204.0,0.0,38350.0,,,1.0,CWB,STK,ETF,,73.58
430.84,430.84,0.0,43084.0,,,1.0,DBA,STK,ETF,,24.47
4800.0,4800.0,0.0,5000.0,,,1.0,DXJ,STK,ETF,,105.21
55528.86,55528.86,0.0,150078.0,,,1.0,EPI,STK,ETF,,49.49
36000.0,36000.0,0.0,80000.0,,,1.0,EWI,STK,ETF,,37.92
-7000.0,-7000.0,0.0,175000.0,,,1.0,FPE,STK,ETF,,17.73
-18439.11,-18439.11,0.0,59481.0,,,1.0,GLD,STK,ETF,,232.15
4620.0,4620.0,0.0,14000.0,,,1.0,HES,STK,COMMON,,136.35
150.0,150.0,0.0,5000.0,,,1.0,HYD,STK,ETF,,52.43
-2160.0,-2160.0,0.0,43200.0,,,1.0,IAUM,STK,ETF,,25.05
24200.0,24200.0,0.0,20000.0,,,1.0,IBIT,STK,ETF,,35.13
1470.91,1470.91,0.0,21013.0,,,1.0,ISTB,STK,ETF,,48.32
88640.0,88640.0,0.0,32000.0,,,1.0,IWM,STK,ETF,,215.46
400.0,400.0,0.0,200.0,,,1.0,LLY,STK,COMMON,,951.97
6681.25,6681.25,0.0,26725.0,,,1.0,LQD,STK,ETF,,111.99
18360.0,18360.0,0.0,4500.0,,,1.0,MCD,STK,COMMON,,289.71
-660.0,-660.0,0.0,1000.0,,,1.0,MSFT,STK,COMMON,,424.14
175000.0,175000.0,0.0,140000.0,,,1.0,NVDA,STK,COMMON,,128.5
134400.0,134400.0,0.0,60000.0,,,1.0,QQQ,STK,ETF,,482.5
6000.0,6000.0,0.0,5000.0,,,1.0,RSP,STK,ETF,,172.6
-960.0,-960.0,0.0,12000.0,,,1.0,SHYD,STK,ETF,,22.42
128500.0,128500.0,0.0,50000.0,,,1.0,SMH,STK,ETF,,250.63
1200.0,1200.0,0.0,10000.0,,,1.0,STIP,STK,ETF,,100.2
2460.0,2460.0,0.0,41000.0,,,1.0,TLT,STK,ETF,,98.73
-34650.0,-34650.0,0.0,57750.0,,,1.0,TSM,STK,ADR,,171.44
-1100.0,-1100.0,0.0,5000.0,,,1.0,TUR,STK,ETF,,37.83
4754.47673434,4699.44,62.85,60000.0,,,1.0,USHY,STK,ETF,,37.14
7262.4,7262.4,0.0,36312.0,,,1.0,VCIT,STK,ETF,,82.98
32300.0,32300.0,0.0,10000.0,,,1.0,XHB,STK,ETF,,114.79
15375.0,15375.0,0.0,102500.0,,,1.0,XLE,STK,ETF,,88.83
-14949.41,-14949.41,0.0,213563.0,,,1.0,XLF,STK,ETF,,43.8
26400.0,26400.0,0.0,20000.0,,,1.0,XLK,STK,ETF,,225.58
3900.0,3900.0,0.0,15000.0,,,1.0,XLV,STK,ETF,,154.68
0.0,0.0,0.0,120000.0,,,1.0,Z74,STK,COMMON,,2.93
-372.099,-372.099,0.0,-10.0,2024-08-29,3.5,10000.0,1288 29AUG24 3.5 P,OPT,P,1288,0.044
19.2465,19.2465,0.0,-10.0,2024-08-29,37.0,500.0,2318 29AUG24 37 C,OPT,C,2318,0.06
10.2648,10.2648,0.0,-20.0,2024-08-29,350.0,100.0,700 29AUG24 350 P,OPT,P,700,0.5
237.3735,237.3735,0.0,-50.0,2024-08-29,360.0,100.0,700 29AUG24 360 P,OPT,P,700,1.48
-28.2282,-28.2282,0.0,-10.0,2024-08-29,370.0,100.0,700 29AUG24 370 C,OPT,C,700,6.02
731.367,731.367,0.0,-50.0,2024-08-29,370.0,100.0,700 29AUG24 370 P,OPT,P,700,4.18
-8.9817,-8.9817,0.0,-10.0,2024-08-29,410.0,100.0,700 29AUG24 410 C,OPT,C,700,0.32
-19.2465,-19.2465,0.0,-30.0,2024-08-29,70.0,500.0,941 29AUG24 70 P,OPT,P,941,0.04
282.282,282.282,0.0,-20.0,2024-08-29,75.0,500.0,941 29AUG24 75 P,OPT,P,941,1.0
230.958,230.958,0.0,-10.0,2024-08-29,80.0,500.0,9988 29AUG24 80 C,OPT,C,9988,1.41
-57.7395,-57.7395,0.0,-10.0,2024-08-29,80.0,500.0,9988 29AUG24 80 P,OPT,P,9988,1.47
76.986,76.986,0.0,-10.0,2024-08-29,85.0,500.0,9988 29AUG24 85 C,OPT,C,9988,0.16
6.4155,6.4155,0.0,-10.0,2024-08-29,90.0,500.0,9988 29AUG24 90 C,OPT,C,9988,0.01
-105.27699965,0.0,-90.0,-20.0,2024-08-23,222.5,100.0,AAPL 23AUG24 222.5 P,OPT,P,AAPL,0.455
50.0,50.0,0.0,-10.0,2024-09-20,250.0,100.0,CB 20SEP24 250 P,OPT,P,CB,0.425
187.5,187.5,0.0,-15.0,2024-09-20,265.0,100.0,CB 20SEP24 265 P,OPT,P,CB,2.25
35.0,35.0,0.0,-10.0,2024-08-21,227.0,100.0,GLD 21AUG24 227 P,OPT,P,GLD,0.0
195.0,195.0,0.0,-10.0,2024-08-21,230.0,100.0,GLD 21AUG24 230 P,OPT,P,GLD,0.0
1775.0,1775.0,0.0,-50.0,2024-08-21,234.0,100.0,GLD 21AUG24 234 C,OPT,C,GLD,0.0
900.0,900.0,0.0,-50.0,2024-08-21,235.0,100.0,GLD 21AUG24 235 C,OPT,C,GLD,0.0
