Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"March 27, 2025"
Statement,Data,WhenGenerated,"2025-08-06, 01:46:25 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,HKD,U18135473,1810,"2025-03-26, 23:14:09","5,000",52.032,51.7,-260160,-477.1936,260637.1936,0,-1660,O;P
Trades,SubTotal,,Stocks,HKD,1810,,,5000,,,-260160,-477.1936,260637.1936,0,-1660,
Trades,Data,Order,Stocks,HKD,U18135473,2097,"2025-03-26, 23:15:44",600,420.7,431,-252420,-414.6657,252834.6657,0,6180,O;P
Trades,SubTotal,,Stocks,HKD,2097,,,600,,,-252420,-414.6657,252834.6657,0,6180,
Trades,Data,Order,Stocks,HKD,U18135473,700,"2025-03-26, 23:28:12",400,510.875,509,-204350,-333.54475,204683.54475,0,-750,O;P
Trades,SubTotal,,Stocks,HKD,700,,,400,,,-204350,-333.54475,204683.54475,0,-750,
Trades,Data,Order,Stocks,HKD,U18135473,857,"2025-03-26, 23:35:01","2,000",6.15,6.29,-12300,-34.0455,12334.0455,0,280,O
Trades,SubTotal,,Stocks,HKD,857,,,2000,,,-12300,-34.0455,12334.0455,0,280,
Trades,Data,Order,Stocks,HKD,U18135473,883,"2025-03-26, 23:44:13","1,000",18.62,18.68,-18620,-40.5827,18660.5827,0,60,O
Trades,SubTotal,,Stocks,HKD,883,,,1000,,,-18620,-40.5827,18660.5827,0,60,
Trades,Data,Order,Stocks,HKD,U18135473,9961,"2025-03-27, 01:10:21","1,000",501.64,500.5,-501640,-851.4594,502491.4594,0,-1140,O;P
Trades,SubTotal,,Stocks,HKD,9961,,,1000,,,-501640,-851.4594,502491.4594,0,-1140,
Trades,Total,,Stocks,HKD,,,,,,,-1249490,-2151.49165,1251641.49165,0,2970, 
Trades,Total,,Stocks,USD,,,,,,,-160696.9089,-276.703341107,160973.612241106,0,381.9717, 
Trades,Data,Order,Stocks,USD,U18135473,AGG,"2025-03-27, 11:40:23",360,98.114722222,98.16,-35321.3,-0.8297461,35322.1297461,0,16.3,O;P
Trades,SubTotal,,Stocks,USD,AGG,,,360,,,-35321.3,-0.8297461,35322.1297461,0,16.3,
Trades,Data,Order,Stocks,USD,U18135473,AMZN,"2025-03-27, 15:27:34",300,201.819266667,201.36,-60545.78,-0.93593175,60546.71593175,0,-137.78,IM;O;P
Trades,SubTotal,,Stocks,USD,AMZN,,,300,,,-60545.78,-0.93593175,60546.71593175,0,-137.78,
Trades,Data,Order,Stocks,USD,U18135473,BABA,"2025-03-27, 14:13:35",40,136.58,135.63,-5463.2,-0.31165725,5463.51165725,0,-38,O;P
