Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"August 5, 2025"
Statement,Data,WhenGenerated,"2025-08-06, 01:28:31 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,HKD,U18135473,1288,"2025-08-05, 01:19:34","35,000",5.32,5.38,-186200,-304.7474,186504.7474,0,2100,O;P
Trades,SubTotal,,Stocks,HKD,1288,,,35000,,,-186200,-304.7474,186504.7474,0,2100,
Trades,Data,Order,Stocks,HKD,U18135473,1398,"2025-08-05, 01:29:20","12,000",6.13,6.16,-73560,-121.12212,73681.12212,0,360,O;P
Trades,Data,Order,Stocks,HKD,U18135473,1398,"2025-08-05, 01:56:22","988,000",6.15,6.16,-6076200,-9912.7774,6086112.777399999,0,9880,O;P
Trades,SubTotal,,Stocks,HKD,1398,,,1000000,,,-6149760,-10033.89952,6159793.89952,0,10240,
Trades,Data,Order,Stocks,HKD,U18135473,3988,"2025-08-05, 01:18:42","1,000,000",4.59898,4.6,-4598980,-7514.56046,4606494.56046,0,1020,O;P
Trades,SubTotal,,Stocks,HKD,3988,,,1000000,,,-4598980,-7514.56046,4606494.56046,0,1020,
Trades,Data,Order,Stocks,HKD,U18135473,857,"2025-08-05, 01:33:47","154,000",7.36,7.36,-1133440,-1864.66688,1135304.66688,0,0,O;P
Trades,SubTotal,,Stocks,HKD,857,,,154000,,,-1133440,-1864.66688,1135304.66688,0,0,
Trades,Total,,Stocks,HKD,,,,,,,-12068380,-19717.87426,12088097.87426,0,13360, 
Trades,Total,,Stocks,USD,,,,,,,-1537390.9282,-2511.860001981,1539902.788201981,0,1701.9304, 
Trades,Data,Order,Stocks,SGD,U18135473,A17U,"2025-08-05, 01:00:00","123,100",2.757083672,2.75,-339397,-317.675592,339714.675592,0,-872,O;P
Trades,SubTotal,,Stocks,SGD,A17U,,,123100,,,-339397,-317.675592,339714.675592,0,-872,
Trades,Data,Order,Stocks,SGD,U18135473,C6L,"2025-08-05, 01:21:52","14,800",6.81,6.8,-100788,-94.337568,100882.337568,0,-148,O;P
Trades,SubTotal,,Stocks,SGD,C6L,,,14800,,,-100788,-94.337568,100882.337568,0,-148,
Trades,Data,Order,Stocks,SGD,U18135473,ME8U,"2025-08-05, 04:34:15","263,500",2.01,2,-529635,-495.73836,530130.73836,0,-2635,O
Trades,SubTotal,,Stocks,SGD,ME8U,,,263500,,,-529635,-495.73836,530130.73836,0,-2635,
Trades,Data,Order,Stocks,SGD,U18135473,U96,"2025-08-05, 01:01:00","8,900",7.810898876,7.8,-69517,-65.067912,69582.067912,0,-97,O;P
Trades,Data,Order,Stocks,SGD,U18135473,U96,"2025-08-05, 01:56:10","44,900",7.818775056,7.8,-351063,-328.594968,351391.594968,0,-843,O;P
Trades,SubTotal,,Stocks,SGD,U96,,,53800,,,-420580,-393.66288,420973.66288,0,-940,
Trades,Total,,Stocks,SGD,,,,,,,-1390400,-1301.4144,1391701.414400001,0,-4595, 
Trades,Total,,Stocks,USD,,,,,,,-1079756.832,-1010.652394752,1080767.484394752,0,-3568.3851, 
Trades,Data,Order,Stocks,USD,U18135473,AGQ,"2025-08-05, 12:28:46","78,000",51.299207051,51.26,-4001338.15,-130.11901,4001468.269010001,0,-3058.15,O;P
Trades,SubTotal,,Stocks,USD,AGQ,,,78000,,,-4001338.15,-130.11901,4001468.269010001,0,-3058.15,
Trades,Data,Order,Stocks,USD,U18135473,EBND,"2025-08-05, 13:47:31","123,000",21.09681652,21.1,-2594908.432,-244.65017,2595153.08217,0,391.568,O;P
Trades,SubTotal,,Stocks,USD,EBND,,,123000,,,-2594908.432,-244.65017,2595153.08217,0,391.568,
Trades,Data,Order,Stocks,USD,U18135473,MELI,"2025-08-05, 13:44:24",500,2450,2408.02,-1225000,-0.461735,1225000.461735,0,-20990,O
Trades,SubTotal,,Stocks,USD,MELI,,,500,,,-1225000,-0.461735,1225000.461735,0,-20990,
Trades,Data,Order,Stocks,USD,U18135473,SHYG,"2025-08-05, 14:53:09","10,686",42.88,42.89,-458215.68,-6.316646477,458221.996646477,0,106.86,O;P
Trades,SubTotal,,Stocks,USD,SHYG,,,10686,,,-458215.68,-6.316646477,458221.996646477,0,106.86,
Trades,Data,Order,Stocks,USD,U18135473,SPXL,"2025-08-05, 11:33:54","-1,230",180.05,179.83,221461.5,-0.9710481,-216434.764413,5025.764536,270.6,C;P
Trades,SubTotal,,Stocks,USD,SPXL,,,-1230,,,221461.5,-0.9710481,-216434.764413,5025.764536,270.6,
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 12:25:38","160,000",18.709867312,18.84,-2993578.77,-361.2752,2993940.0452,0,20821.23,O;P
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 12:30:39","250,000",18.69,18.84,-4672500,-230.8675,4672730.8675,0,37500,O;P
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 14:44:03","178,000",18.77,18.84,-3341060,-164.37766,3341224.37766,0,12460,O;P
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 14:49:26","295,000",18.807914,18.84,-5548334.629999998,-877.36115,5549211.99115,0,9465.37,O;P
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 14:53:58","210,000",18.855,18.84,-3959550,-398.942996025,3959948.942996026,0,-3150,O;P
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 14:59:28","-253,800",18.82,18.84,4776516.000000001,-1083.824164501,-4747148.666682001,28283.509152,-5076,C;P
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 15:03:39","-253,800",18.801616824,18.84,4771850.35,-607.3226145,-4751564.376686,19678.6507,-9741.65,C;P
Trades,Data,Order,Stocks,USD,U18135473,SQQQ,"2025-08-05, 15:17:17","-253,837",18.81,18.84,4774673.97,-149.536011293,-4771878.868195999,2645.565793,-7615.11,C;P
