"BOF","U8251256","Portfolio Dashboard","6","2024-10-15","2024-10-15","2025-10-06;09:44:29","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"73318170.6559418","0","0","0","69786815.49832253"
"EOS","CNAV","1","69786815.49832253"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-25490.52,-25490.52,0.0,180000.0,,,1.0,1109,STK,COMMON,1109,26.1
-12771.008,-12771.008,0.0,8000.0,,,1.0,1211,STK,COMMON,1211,275.6
-6758.85,-6758.85,0.0,2625000.0,,,1.0,1288,STK,COMMON,1288,3.88
-36497.79,-36497.79,0.0,105000.0,,,1.0,2318,STK,COMMON,2318,48.45
-118183.32,-118183.32,0.0,300000.0,,,1.0,2828,STK,ETF,2828,74.2
-28908.090501075,-26069.85,-2800.095,500000.0,,,1.0,3067,STK,ETF,3067,9.36
-703.6995,-703.6995,0.0,10000.0,,,1.0,6178.T,STK,COMMON,6178,1383.5
11158.6635,11158.6635,0.0,15000.0,,,1.0,6501.T,STK,COMMON,6501,4053.0
-24100.128,-24100.128,0.0,240000.0,,,1.0,688,STK,COMMON,688,14.9
-58705.44,-58705.44,0.0,24000.0,,,1.0,700,STK,COMMON,700,417.0
-54714.5,-54714.5,0.0,500000.0,,,1.0,883,STK,COMMON,883,19.3
-28000.95,-28000.95,0.0,150000.0,,,1.0,941,STK,COMMON,941,73.65
-17560.136,-17560.136,0.0,4000.0,,,1.0,9961,STK,COMMON,9961,466.4
-10331.385,-10331.385,0.0,15000.0,,,1.0,9988,STK,COMMON,9988,99.85
-4583.46,-4583.46,0.0,300000.0,,,1.0,9CI,STK,COMMON,9CI,3.0
3825.0,3825.0,0.0,1500.0,,,1.0,AAPL,STK,COMMON,AAPL,233.85
5400.0,5400.0,0.0,2000.0,,,1.0,BRK B,STK,COMMON,BRK B,462.68
581.0,581.0,0.0,700.0,,,1.0,BX,STK,COMMON,BX,156.32
-3275.0,-3275.0,0.0,2500.0,,,1.0,CB,STK,COMMON,CB,287.4
-60000.0,-60000.0,0.0,125000.0,,,1.0,COWZ,STK,ETF,COWZ,58.06
-10400.0,-10400.0,0.0,13000.0,,,1.0,CTAS,STK,COMMON,CTAS,210.7
-3068.0,-3068.0,0.0,38350.0,,,1.0,CWB,STK,ETF,CWB,77.42
8250.228,8250.228,0.0,40000.0,,,1.0,D05,STK,COMMON,D05,39.4
9000.0,9000.0,0.0,50000.0,,,1.0,DBA,STK,ETF,DBA,25.99
-12050.0,-12050.0,0.0,5000.0,,,1.0,DXJ,STK,ETF,DXJ,107.75
-42000.0,-42000.0,0.0,168000.0,,,1.0,EPI,STK,ETF,EPI,49.09
10500.0,10500.0,0.0,350000.0,,,1.0,FPE,STK,ETF,FPE,18.16
51868.85,51408.85,460.0,60981.0,,,1.0,GLD,STK,ETF,GLD,245.92
-55440.0,-55440.0,0.0,14000.0,,,1.0,HES,STK,COMMON,HES,135.93
5500.0,5500.0,0.0,55000.0,,,1.0,IAUM,STK,ETF,IAUM,26.56
18000.0,18000.0,0.0,30000.0,,,1.0,IBIT,STK,ETF,IBIT,38.17
-8000.0,-8000.0,0.0,50000.0,,,1.0,IJH,STK,ETF,IJH,63.24
1050.65,1050.65,0.0,21013.0,,,1.0,ISTB,STK,ETF,ISTB,48.26
6480.0,6480.0,0.0,36000.0,,,1.0,IWM,STK,ETF,IWM,223.07
-6476.0,-6476.0,0.0,400.0,,,1.0,LLY,STK,COMMON,LLY,913.32
14431.5,14431.5,0.0,26725.0,,,1.0,LQD,STK,ETF,LQD,111.36
19250.0,19250.0,0.0,5500.0,,,1.0,MCD,STK,COMMON,MCD,313.34
-240.0,-240.0,0.0,600.0,,,1.0,MSFT,STK,COMMON,MSFT,418.74
