Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"April 29, 2025"
Statement,Data,WhenGenerated,"2025-08-05, 22:27:20 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Golden Horse Global Macro Discretionary Fund
Account Information,Data,Account,U8251256 (Custom Consolidated)
Account Information,Data,Accounts Included,"U18135473, U18135473F, U8251256, U8251256F"
Account Information,Data,Master Name,Golden Horse Fund Management Pte Ltd
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,-14338505.283558937,43013.627239868,-22252113.794447143,-22209100.167207275,-7870594.883648338
Net Asset Value,Data,Stock,78507652.96196,86708873.75182,0,86708873.75182,8201220.789859995
Net Asset Value,Data,Interest Accruals,-44063.6815564,51104.4971758,-97540.6208002,-46436.1236244,-2372.442068
Net Asset Value,Data,Dividend Accruals,355,392,-37,355,0
Net Asset Value,Data,Total,64125438.99684468,86803383.87623566,-22349691.415247343,64453692.46098832,328253.464143641
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.511892736%
Change in Combined NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,64125438.99684468
Change in NAV,Data,Mark-to-Market,331381.2329989
Change in NAV,Data,Change in Interest Accruals,-2372.5295831
Change in NAV,Data,Commissions,-495.254289096
Change in NAV,Data,Transaction Fees,-260.072498118
Change in NAV,Data,Other FX Translations,0.0875151
Change in NAV,Data,Ending Value,64453692.46098832
Change in NAV,Disclaimer,"This section shows your combined total cash position, and these totals may include cash held at multiple Interactive Brokers companies in different jurisdictions subject to different regulatory protections. Please refer to your separate customer statements from each IB company to see the exact positions held at each company."
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Mark-to-Market Performance Summary,Data,Stocks,1288,1524000,1524000,4.8400,4.8300,-1964.2836,0,0,0,-1964.2836,
Mark-to-Market Performance Summary,Data,Stocks,1810,10000,10000,47.5000,47.4500,-64.445,0,0,0,-64.445,
Mark-to-Market Performance Summary,Data,Stocks,2097,700,700,488.0000,503.5000,1398.4565,0,0,0,1398.4565,
Mark-to-Market Performance Summary,Data,Stocks,2359,5600,5600,58.2000,60.6500,1768.3708,0,0,0,1768.3708,
Mark-to-Market Performance Summary,Data,Stocks,2828,10400,10400,82.8200,82.6200,-268.0912,0,0,0,-268.0912,
Mark-to-Market Performance Summary,Data,Stocks,3067,67500,67500,10.4700,10.5600,783.00675,0,0,0,783.00675,
Mark-to-Market Performance Summary,Data,Stocks,700,4800,7200,478.2000,473.0000,-3217.0944,-866.1408,-236.495311624,0,-4319.730511624,
Mark-to-Market Performance Summary,Data,Stocks,857,104000,104000,5.8300,5.8000,-402.1368,0,0,0,-402.1368,
Mark-to-Market Performance Summary,Data,Stocks,883,32000,32000,17.0000,16.7400,-1072.3648,0,0,0,-1072.3648,
Mark-to-Market Performance Summary,Data,Stocks,941,40000,50000,81.6000,81.4500,-773.34,-128.89,-169.48145659,0,-1071.71145659,
Mark-to-Market Performance Summary,Data,Stocks,981,50000,50000,45.4000,45.7500,2255.575,0,0,0,2255.575,
Mark-to-Market Performance Summary,Data,Stocks,9961,1000,1000,450.4000,463.6000,1701.348,0,0,0,1701.348,
Mark-to-Market Performance Summary,Data,Stocks,AMZN,3590,3590,187.7000,187.3900,-1112.9,0,0,0,-1112.9,
Mark-to-Market Performance Summary,Data,Stocks,DG,26800,26800,92.4600,93.3300,23316,0,0,0,23316,
Mark-to-Market Performance Summary,Data,Stocks,EXC,66939,66939,46.4800,46.8500,24767.43,0,0,0,24767.43,
Mark-to-Market Performance Summary,Data,Stocks,FXY,2200,2200,64.8800,64.7400,-308,0,0,0,-308,
Mark-to-Market Performance Summary,Data,Stocks,GS,260,260,546.4000,548.9200,655.2,0,0,0,655.2,
Mark-to-Market Performance Summary,Data,Stocks,IAUM,106400,125500,33.4200,33.1200,-31920,-33.25,-27.765581,0,-31981.015581,
Mark-to-Market Performance Summary,Data,Stocks,IBIT,750,750,53.8800,54.2200,255,0,0,0,255,
Mark-to-Market Performance Summary,Data,Stocks,ICE,1500,1500,163.4800,166.3300,4275,0,0,0,4275,
