Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"May 20, 2025"
Statement,Data,WhenGenerated,"2025-08-05, 22:30:37 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Golden Horse Global Macro Discretionary Fund
Account Information,Data,Account,U8251256 (Custom Consolidated)
Account Information,Data,Accounts Included,"U18135473, U18135473F, U8251256, U8251256F"
Account Information,Data,Master Name,Golden Horse Fund Management Pte Ltd
Account Information,Data,Account Type,Institution Master
Account Information,Data,Customer Type,Corporate
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,-56923552.69040651,394850.614253747,-50199845.90747805,-49804995.293224305,7118557.397182204
Net Asset Value,Data,Stock,125078145.26349999,118155785.6043,0,118155785.6043,-6922359.659199983
Net Asset Value,Data,Interest Accruals,-89346.6827618,112919.7955201,-209023.7077897,-96103.9122696,-6757.2295078
Net Asset Value,Data,Dividend Accruals,66668.184608,66660.7405576,0,66660.7405576,-7.4440504
Net Asset Value,Data,Total,68131914.07493967,118730216.75463144,-50408869.615267746,68321347.1393637,189433.064424038
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.278038665%
Change in Combined NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,68131914.07493967
Change in NAV,Data,Mark-to-Market,196824.40476314
Change in NAV,Data,Change in Dividend Accruals,-0.01
Change in NAV,Data,Change in Interest Accruals,-6758.918572
Change in NAV,Data,Commissions,-338.107821882
Change in NAV,Data,Transaction Fees,-288.558959056
Change in NAV,Data,Other FX Translations,-5.7449862
Change in NAV,Data,Ending Value,68321347.1393637
Change in NAV,Disclaimer,"This section shows your combined total cash position, and these totals may include cash held at multiple Interactive Brokers companies in different jurisdictions subject to different regulatory protections. Please refer to your separate customer statements from each IB company to see the exact positions held at each company."
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Mark-to-Market Performance Summary,Data,Stocks,1288,2274000,2274000,4.9900,5.0200,8716.4694,0,0,0,8716.4694,
Mark-to-Market Performance Summary,Data,Stocks,1810,30000,30000,52.3500,54.8000,9391.095,0,0,0,9391.095,
Mark-to-Market Performance Summary,Data,Stocks,2097,2800,2800,515.5000,538.5000,8228.388,0,0,0,8228.388,
Mark-to-Market Performance Summary,Data,Stocks,2359,26200,26200,62.8500,64.9500,7029.9054,0,0,0,7029.9054,
Mark-to-Market Performance Summary,Data,Stocks,2828,62000,62000,87.0600,88.3800,10456.6968,0,0,0,10456.6968,
Mark-to-Market Performance Summary,Data,Stocks,3067,370000,370000,11.0200,11.2000,8509.482,0,0,0,8509.482,
Mark-to-Market Performance Summary,Data,Stocks,700,12000,12000,514.0000,517.0000,4599.72,0,0,0,4599.72,
Mark-to-Market Performance Summary,Data,Stocks,857,104000,104000,6.2300,6.3400,1461.6888,0,0,0,1461.6888,
Mark-to-Market Performance Summary,Data,Stocks,883,32000,32000,17.4200,17.6000,735.9552,0,0,0,735.9552,
Mark-to-Market Performance Summary,Data,Stocks,941,50000,50000,86.6000,88.1000,9582.75,0,0,0,9582.75,
Mark-to-Market Performance Summary,Data,Stocks,981,110000,149000,42.4500,43.0000,7730.085,-747.4545,-346.670770628,0,6635.959729373,
Mark-to-Market Performance Summary,Data,Stocks,9961,2000,3000,517.0000,505.5000,-2938.71,-255.54,-104.58166155,0,-3298.83166155,
Mark-to-Market Performance Summary,Data,Stocks,AAPL,1300,880,208.7800,206.8600,-2496,11.954,-1.0136574,0,-2485.0596574,
Mark-to-Market Performance Summary,Data,Stocks,APP,100,100,370.6300,363.0550,-757.5,0,0,0,-757.5,
Mark-to-Market Performance Summary,Data,Stocks,BABA,20300,20300,122.9600,125.1600,44660,0,0,0,44660,
Mark-to-Market Performance Summary,Data,Stocks,BRK B,7100,7100,512.3900,508.7400,-25915,0,0,0,-25915,
Mark-to-Market Performance Summary,Data,Stocks,COIN,200,200,263.9900,261.3800,-522,0,0,0,-522,
Mark-to-Market Performance Summary,Data,Stocks,CTAS,2400,2400,223.0300,222.8700,-384,0,0,0,-384,
Mark-to-Market Performance Summary,Data,Stocks,D05,25000,25000,44.3000,44.3800,1544.52,0,0,0,1544.52,
Mark-to-Market Performance Summary,Data,Stocks,DAX,20300,20300,43.6900,43.8400,3045,0,0,0,3045,
Mark-to-Market Performance Summary,Data,Stocks,DG,5300,5300,98.1800,102.2000,21306,0,0,0,21306,
Mark-to-Market Performance Summary,Data,Stocks,EBND,132000,142888,20.7600,20.7600,0,53.06,-30.61519536,0,22.44480464,
Mark-to-Market Performance Summary,Data,Stocks,EFA,8700,8700,88.0700,88.4900,3654,0,0,0,3654,
Mark-to-Market Performance Summary,Data,Stocks,EWW,9100,9100,60.5700,60.5300,-364,0,0,0,-364,
Mark-to-Market Performance Summary,Data,Stocks,EWZ,49400,50300,28.1800,28.1600,-988,172,-0.362823,0,-816.362823,
Mark-to-Market Performance Summary,Data,Stocks,EXC,253500,253500,44.3900,44.2600,-32955,0,0,0,-32955,
Mark-to-Market Performance Summary,Data,Stocks,IAUM,177000,177000,32.2500,32.8500,106200,0,0,0,106200,
Mark-to-Market Performance Summary,Data,Stocks,IBIT,81000,81000,59.9900,60.9100,74520,0,0,0,74520,
