"BOF","U8251256","Portfolio Dashboard","6","2024-06-17","2024-06-17","2025-10-06;07:22:31","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"59759368.43745974","0","0","0","60455080.46039097"
"EOS","CNAV","1","60455080.46039097"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-4159.8144,-4159.8144,0.0,28000.0,,,1.0,000333,STK,COMMON,,64.53
-1970.13432,-1970.13432,0.0,34100.0,,,1.0,000921,STK,COMMON,,37.73
1408.33,1408.33,0.0,220000.0,,,1.0,1109,STK,COMMON,,27.05
2976.6975,2976.6975,0.0,2325000.0,,,1.0,1288,STK,COMMON,,3.22
0.0,0.0,0.0,104800.0,,,1.0,2020,STK,COMMON,,81.05
-768.18,-768.18,0.0,40000.0,,,1.0,2318,STK,COMMON,,36.3
1916.22501,1916.22501,0.0,498900.0,,,1.0,2823,STK,ETF,,12.51
2832.0236,2832.0236,0.0,553000.0,,,1.0,2828,STK,ETF,,65.16
-38306.576,-38306.576,0.0,1360000.0,,,1.0,2899,STK,COMMON,,16.32
-1671.354,-1671.354,0.0,900.0,,,1.0,600519,STK,COMMON,,1541.5
-1336.80808,-1336.80808,0.0,22600.0,,,1.0,600690,STK,COMMON,,30.22
-6759.984,-6759.984,0.0,240000.0,,,1.0,688,STK,COMMON,,14.24
2742.4026,2742.4026,0.0,15300.0,,,1.0,700,STK,COMMON,,381.2
-47601.554,-47601.554,0.0,2860000.0,,,1.0,857,STK,COMMON,,7.48
-65602.572,-65602.572,0.0,2562000.0,,,1.0,883,STK,COMMON,,21.1
-2765.448,-2765.448,0.0,24000.0,,,1.0,921,STK,COMMON,,32.75
-1897.4046,-1897.4046,0.0,15600.0,,,1.0,9888,STK,COMMON,,90.65
-844.998,-844.998,0.0,22000.0,,,1.0,9988,STK,COMMON,,72.5
11753.73,11753.73,0.0,15000.0,,,1.0,BNP,STK,COMMON,,59.14
71403.99,71403.99,0.0,201138.0,,,1.0,COWZ,STK,ETF,,54.395
383.5,383.5,0.0,38350.0,,,1.0,CWB,STK,ETF,,71.53
-15941.08,-15941.08,0.0,43084.0,,,1.0,DBA,STK,ETF,,25.24
-33487.5,-33487.5,0.0,44650.0,,,1.0,DXJ,STK,ETF,,108.02
9267.24,9267.24,0.0,154454.0,,,1.0,EPI,STK,ETF,,47.87
87558.86,36800.0,0.0,80000.0,,,1.0,EWI,STK,ETF,,35.75
63571.56,63571.56,0.0,122253.0,,,1.0,EWY,STK,ETF,,65.04
1153.0,1153.0,0.0,115300.0,,,1.0,FPE,STK,ETF,,17.35
-74618.72,-67738.72,-6880.0,52481.0,,,1.0,GLD,STK,ETF,,214.61
1430.0,1430.0,0.0,11000.0,,,1.0,HES,STK,COMMON,,143.58
-5616.0,-5616.0,0.0,43200.0,,,1.0,IAUM,STK,ETF,,23.14
-1681.04,-1681.04,0.0,21013.0,,,1.0,ISTB,STK,ETF,,47.37
120147.72,97234.08,0.0,58224.0,,,1.0,IWM,STK,ETF,,200.4
-13629.75,-13629.75,0.0,26725.0,,,1.0,LQD,STK,ETF,,107.95
-49.0,-49.0,0.0,700.0,,,1.0,MCD,STK,COMMON,,253.51
-93060.0,-93060.0,0.0,103400.0,,,1.0,NVDA,STK,COMMON,,130.98
300444.21,300444.21,0.0,51183.0,,,1.0,QQQ,STK,ETF,,485.06
219792.15,219792.15,0.0,47885.0,,,1.0,SMH,STK,ETF,,272.48
35494.0,46354.0,-10860.0,8300.0,,,1.0,TSM,STK,ADR,,177.24
-11200.0,-11200.0,0.0,16000.0,,,1.0,UNG,STK,ETF,,19.16
-2748.6,-2748.6,0.0,15270.0,,,1.0,URNM,STK,ETF,,50.62
2056.0,2056.0,0.0,58743.0,,,1.0,USHY,STK,ETF,,36.26
-10167.36,-10167.36,0.0,36312.0,,,1.0,VCIT,STK,ETF,,80.21
22425.0,22425.0,0.0,97500.0,,,1.0,XLE,STK,ETF,,88.27
76882.68,76882.68,0.0,213563.0,,,1.0,XLF,STK,ETF,,41.01
209038.95,209038.95,0.0,60591.0,,,1.0,XLK,STK,ETF,,231.12
-2310.0,-2310.0,0.0,3000.0,,,1.0,XLU,STK,ETF,,69.17
-5288.1,-5288.1,0.0,35254.0,,,1.0,XLV,STK,ETF,,145.73
5490.0,5490.0,0.0,61000.0,,,1.0,XME,STK,ETF,,58.3
819.392,819.392,0.0,-40.0,2024-06-27,17.5,2000.0,2899 27JUN24 17.5 C,OPT,C,2899,0.08
76.56194,76.56194,0.0,-46.0,2024-06-27,400.0,100.0,700 27JUN24 400 C,OPT,C,700,1.8
23.42949,0.0,33.79992,-27.0,2024-06-27,92.5,150.0,9888 27JUN24 92.5 C,OPT,C,9888,1.02
40.84157,0.0,48.01125,-20.0,2024-06-27,95.0,150.0,9888 27JUN24 95 C,OPT,C,9888,0.4
299.20611,0.0,318.7947,-33.0,2024-06-27,75.0,500.0,9988 27JUN24 75 C,OPT,C,9988,0.52
276.16071,0.0,295.7493,-33.0,2024-06-27,77.5,500.0,9988 27JUN24 77.5 C,OPT,C,9988,0.14
-268.35,-268.35,0.0,-50.0,2024-06-21,60.0,100.0,BNP 21JUN24 60 C,OPT,C,BNP,0.76
644.04,644.04,0.0,-100.0,2024-06-21,63.0,100.0,BNP 21JUN24 63 C,OPT,C,BNP,0.13
0.0,0.0,0.0,0.0,2024-06-14,119.0,100.0,DELL 14JUN24 119 P,OPT,P,DELL,0.0
0.0,0.0,0.0,0.0,2024-06-14,120.0,100.0,DELL 14JUN24 120 P,OPT,P,DELL,0.0
0.0,0.0,0.0,0.0,2024-06-14,122.0,100.0,DELL 14JUN24 122 P,OPT,P,DELL,0.0
0.0,0.0,0.0,0.0,2024-06-14,123.0,100.0,DELL 14JUN24 123 P,OPT,P,DELL,0.0
0.0,0.0,0.0,0.0,2024-06-14,126.0,100.0,DELL 14JUN24 126 P,OPT,P,DELL,0.0
-501.0,-501.0,0.0,-100.0,2024-06-21,66.0,100.0,EWY 21JUN24 66 C,OPT,C,EWY,0.2001
0.0,0.0,0.0,-130.0,2024-06-21,67.0,100.0,EWY 21JUN24 67 C,OPT,C,EWY,0.075
0.0,0.0,0.0,0.0,2024-06-14,205.0,100.0,GLD 14JUN24 205 P,OPT,P,GLD,0.0
0.0,0.0,0.0,0.0,2024-06-14,207.5,100.0,GLD 14JUN24 207.5 P,OPT,P,GLD,0.0
12920.0,0.0,12920.0,0.0,2024-06-14,212.5,100.0,GLD 14JUN24 212.5 C,OPT,C,GLD,0.0
2920.0,0.0,2920.0,0.0,2024-06-14,215.0,100.0,GLD 14JUN24 215 C,OPT,C,GLD,0.0
0.0,0.0,0.0,0.0,2024-06-14,217.5,100.0,GLD 14JUN24 217.5 C,OPT,C,GLD,0.0
377.66297,0.0,390.0,-40.0,2024-06-21,217.5,100.0,GLD 21JUN24 217.5 C,OPT,C,GLD,0.365
0.0,0.0,0.0,0.0,2024-06-14,206.0,100.0,IWM 14JUN24 206 C,OPT,C,IWM,0.0
0.0,0.0,0.0,0.0,2024-06-14,208.0,100.0,IWM 14JUN24 208 C,OPT,C,IWM,0.0
68.85,68.85,0.0,-45.0,2024-06-17,204.0,100.0,IWM 17JUN24 204 C,OPT,C,IWM,0.0
0.0,0.0,0.0,0.0,2024-06-14,265.0,100.0,MCD 14JUN24 265 C,OPT,C,MCD,0.0
38.5,38.5,0.0,-7.0,2024-06-21,265.0,100.0,MCD 21JUN24 265 C,OPT,C,MCD,0.1
1567.87,1567.87,0.0,-83.0,2024-06-21,120.0,100.0,NVDA 21JUN24 120 P,OPT,P,NVDA,0.125
3765.0,0.0,3765.0,0.0,2024-06-14,170.0,100.0,TSM 14JUN24 170 C,OPT,C,TSM,0.0
-3512.5,-3512.5,0.0,-25.0,2024-06-21,177.5,100.0,TSM 21JUN24 177.5 C,OPT,C,TSM,2.83
0.0,0.0,0.0,0.0,2024-06-14,147.0,100.0,XLV 14JUN24 147 C,OPT,C,XLV,0.0
0.0,0.0,0.0,0.0,2024-06-14,147.5,100.0,XLV 14JUN24 147.5 C,OPT,C,XLV,0.0
-180.8081236,0.0,-150.0,-44.0,2024-06-21,147.0,100.0,XLV 21JUN24 147 C,OPT,C,XLV,0.23
308.0,308.0,0.0,-44.0,2024-06-21,148.0,100.0,XLV 21JUN24 148 C,OPT,C,XLV,0.085
865.6,0.0,875.0,0.0,2024-06-17,19610.0,2.0,MNQ 17JUN24 19610 P,FOP,P,MNQM4,0.0
470.3,0.0,475.0,0.0,2024-06-17,19640.0,2.0,MNQ 17JUN24 19640 P,FOP,P,MNQM4,0.0
802.42,0.0,809.0,0.0,2024-06-17,19660.0,2.0,MNQ 17JUN24 19660 P,FOP,P,MNQM4,0.0
735.3,0.0,740.0,0.0,2024-06-17,19670.0,2.0,MNQ 17JUN24 19670 P,FOP,P,MNQM4,0.0
525.3,0.0,530.0,0.0,2024-06-17,19675.0,2.0,MNQ 17JUN24 19675 P,FOP,P,MNQM4,0.0
4994.53,0.0,5018.5,0.0,2024-06-17,19700.0,2.0,MNQ 17JUN24 19700 P,FOP,P,MNQM4,0.0
0.0,0.0,0.0,4.515e-06,,,0.0,CAD,CASH,,,0.72866
-2e-08,-2e-08,0.0,-2.9287e-05,,,0.0,CHF,CASH,,,1.1242
38.27201406,38.27201406,0.0,-3954451.1979878,,,0.0,CNH,CASH,,,0.13756
-148.46775833,-148.46775833,0.0,-918592.825268648,,,0.0,EUR,CASH,,,1.0734
230.30355768,230.30355768,0.0,-154468771.2321343,,,0.0,HKD,CASH,,,0.12803
-2e-08,-2e-08,0.0,0.0015565,,,0.0,JPY,CASH,,,0.0063399
7.6e-07,7.6e-07,0.0,-0.00382842,,,0.0,MXN,CASH,,,0.053952
1.1e-07,1.1e-07,0.0,0.000335185,,,0.0,SEK,CASH,,,0.095436
5e-08,5e-08,0.0,6.23e-05,,,0.0,SGD,CASH,,,0.73969
0.0,0.0,0.0,-111109320.54917929,,,0.0,USD,CASH,,,1.0
-19.4,0.0,0.0,,,,,,,,,
834863.30579069,0.0,0.0,,,,,,,,,
"EOS","MTMP","99","1669726.61158138"
"BOS","CRTT","Cash Report; trade date basis"
"CurrencyPrimary","EndingCash","EndingCashSecurities","EndingCashCommodities","NetCashBalanceSLB","NetCashBalanceSLBSecurities","NetCashBalanceSLBCommodities"
"BASE_SUMMARY","-132415949.17561625","-132424396.67333615","8447.4977199","-132415949.17561625","-132424396.67333615","8447.4977199"
"CAD","0.000004515","0.000004515","0","0.000004515","0.000004515","0"
"CHF","-0.000029287","-0.000029287","0","-0.000029287","-0.000029287","0"
"CNH","-3954451.1979878","-3954451.1979878","0","-3954451.1979878","-3954451.1979878","0"
"EUR","-918592.825268648","-918592.825268648","0","-918592.825268648","-918592.825268648","0"
"HKD","-154468771.2321343","-154468771.2321343","0","-154468771.2321343","-154468771.2321343","0"
"JPY","0.0015565","0.0015565","0","0.0015565","0.0015565","0"
"MXN","-0.00382842","-0.00382842","0","-0.00382842","-0.00382842","0"
"SEK","0.000335185","0.000335185","0","0.000335185","0.000335185","0"
"SGD","0.0000623","0.0000623","0","0.0000623","0.0000623","0"
"USD","-111109320.54917929","-111117768.04689918","8447.4977199","-111109320.54917929","-111117768.04689918","8447.4977199"
"EOS","CRTT","11","-402867084.98208547"
"BOS","TRNT","Trades; trade date basis"
Symbol,Strike,Expiry,Put/Call,TradeDate,Quantity,TradePrice,IBCommission,FifoPnlRealized,CapitalGainsPnl,FxPnl,Buy/Sell,AssetClass
GLD,,,,2024-06-14,-4000,212.5,0.0,101380.168098,101380.168098,0.0,SELL,STK
GLD,,,,2024-06-14,-4000,215.0,0.0,112987.454438,112987.454438,0.0,SELL,STK
TSM,,,,2024-06-14,-1500,170.0,0.0,8202.295513,8202.295513,0.0,SELL,STK
