"BOF","U8251256","Portfolio Dashboard","6","2024-06-24","2024-06-24","2025-10-06;07:30:45","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"59897360.20929173","0","0","0","58039692.73764789"
"EOS","CNAV","1","58039692.73764789"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
3575.292,3575.292,0.0,28000.0,,,1.0,000333,STK,COMMON,,64.88
1591.8562,1591.8562,0.0,34100.0,,,1.0,000921,STK,COMMON,,37.52
-5635.52,-5635.52,0.0,220000.0,,,1.0,1109,STK,COMMON,,26.7
2977.86,2977.86,0.0,2325000.0,,,1.0,1288,STK,COMMON,,3.37
11409.3664,11409.3664,0.0,104800.0,,,1.0,2020,STK,COMMON,,78.95
-1280.8,-1280.8,0.0,100000.0,,,1.0,2318,STK,COMMON,,36.7
4824.51744,4824.51744,0.0,313900.0,,,1.0,2823,STK,ETF,,12.4
-1416.5648,-1416.5648,0.0,553000.0,,,1.0,2828,STK,ETF,,65.88
55740.416,55740.416,0.0,1360000.0,,,1.0,2899,STK,COMMON,,16.76
685.8135,685.8135,0.0,900.0,,,1.0,600519,STK,COMMON,,1476.55
1706.639,1706.639,0.0,22600.0,,,1.0,600690,STK,COMMON,,29.73
7992.192,7992.192,0.0,240000.0,,,1.0,688,STK,COMMON,,14.22
-1959.624,-1959.624,0.0,15300.0,,,1.0,700,STK,COMMON,,380.4
3663.088,3663.088,0.0,2860000.0,,,1.0,857,STK,COMMON,,7.69
-65628.192,-65628.192,0.0,2562000.0,,,1.0,883,STK,COMMON,,22.55
614.784,614.784,0.0,24000.0,,,1.0,921,STK,COMMON,,32.3
140.888,140.888,0.0,22000.0,,,1.0,9988,STK,COMMON,,72.05
31235.94,31235.94,0.0,15000.0,,,1.0,BNP,STK,COMMON,,61.27
-4007.18025725,0.0,-4006.5,150.0,,,1.0,CMG,STK,COMMON,,3193.74
34193.46,34193.46,0.0,201138.0,,,1.0,COWZ,STK,ETF,,55.25
-1534.0,-1534.0,0.0,38350.0,,,1.0,CWB,STK,ETF,,71.55
-14217.72,-14217.72,0.0,43084.0,,,1.0,DBA,STK,ETF,,24.26
40185.0,40185.0,0.0,44650.0,,,1.0,DXJ,STK,ETF,,109.27
49425.28,49425.28,0.0,154454.0,,,1.0,EPI,STK,ETF,,47.84
44800.0,44800.0,0.0,80000.0,,,1.0,EWI,STK,ETF,,36.57
-17115.42,-17115.42,0.0,122253.0,,,1.0,EWY,STK,ETF,,64.98
2306.0,2306.0,0.0,115300.0,,,1.0,FPE,STK,ETF,,17.41
48008.85,48008.85,0.0,56481.0,,,1.0,GLD,STK,ETF,,215.63
46090.0,46090.0,0.0,11000.0,,,1.0,HES,STK,COMMON,,150.37
3888.0,3888.0,0.0,43200.0,,,1.0,IAUM,STK,ETF,,23.26
210.13,210.13,0.0,21013.0,,,1.0,ISTB,STK,ETF,,47.46
50654.88,50654.88,0.0,58224.0,,,1.0,IWM,STK,ETF,,201.22
2939.75,2939.75,0.0,26725.0,,,1.0,LQD,STK,ETF,,108.23
1200.773607,693.0,510.37,2600.0,,,1.0,MCD,STK,COMMON,,260.38
-1057500.0,-1057500.0,0.0,125000.0,,,1.0,NVDA,STK,COMMON,,118.11
-354434.26,-354434.26,0.0,56983.0,,,1.0,QQQ,STK,ETF,,473.96
-513667.35,-513667.35,0.0,56385.0,,,1.0,SMH,STK,ETF,,255.78
-183270.0,-183270.0,0.0,29800.0,,,1.0,TSM,STK,ADR,,167.81
11840.0,11840.0,0.0,16000.0,,,1.0,UNG,STK,ETF,,19.7
-19698.3,-19698.3,0.0,15270.0,,,1.0,URNM,STK,ETF,,49.79
-1762.29,-1762.29,0.0,58743.0,,,1.0,USHY,STK,ETF,,36.36
2360.28,2360.28,0.0,36312.0,,,1.0,VCIT,STK,ETF,,80.41
149175.0,149175.0,0.0,97500.0,,,1.0,XLE,STK,ETF,,91.28
55526.38,55526.38,0.0,213563.0,,,1.0,XLF,STK,ETF,,41.59
-362940.09,-362940.09,0.0,60591.0,,,1.0,XLK,STK,ETF,,222.42
1050.0,1050.0,0.0,3000.0,,,1.0,XLU,STK,ETF,,69.74
9115.12,9115.12,0.0,32554.0,,,1.0,XLV,STK,ETF,,147.09
-10370.0,-10370.0,0.0,61000.0,,,1.0,XME,STK,ETF,,58.89
0.0,0.0,0.0,-20.0,2024-06-27,82.5,200.0,2020 27JUN24 82.5 C,OPT,C,2020,0.13
0.0,0.0,0.0,-20.0,2024-06-27,85.0,200.0,2020 27JUN24 85 C,OPT,C,2020,0.02
-56.3552,-56.3552,0.0,-20.0,2024-07-30,87.5,200.0,2020 30JUL24 87.5 C,OPT,C,2020,0.8
-30.7392,-30.7392,0.0,-20.0,2024-07-30,90.0,200.0,2020 30JUL24 90 C,OPT,C,2020,0.47
0.0,0.0,0.0,-15.0,2024-06-27,39.0,500.0,2318 27JUN24 39 C,OPT,C,2318,0.07
0.0,0.0,0.0,-30.0,2024-06-27,40.0,500.0,2318 27JUN24 40 C,OPT,C,2318,0.03
28.818,28.818,0.0,-15.0,2024-07-30,40.0,500.0,2318 30JUL24 40 C,OPT,C,2318,0.5
-409.856,-409.856,0.0,-40.0,2024-06-27,17.5,2000.0,2899 27JUN24 17.5 C,OPT,C,2899,0.06
-51.232,-51.232,0.0,-10.0,2024-07-30,16.0,2000.0,688 30JUL24 16 C,OPT,C,688,0.09
-17.67504,0.0,-7.6848,-20.0,2024-06-27,350.0,100.0,700 27JUN24 350 P,OPT,P,700,0.17
-33.04464,0.0,-23.0544,-20.0,2024-06-27,360.0,100.0,700 27JUN24 360 P,OPT,P,700,0.44
2.5616,2.5616,0.0,-20.0,2024-06-27,370.0,100.0,700 27JUN24 370 P,OPT,P,700,1.23
29.4584,29.4584,0.0,-46.0,2024-06-27,400.0,100.0,700 27JUN24 400 C,OPT,C,700,0.73
-2571.8464,-640.4,-1921.2,-100.0,2024-06-27,23.0,1000.0,883 27JUN24 23 P,OPT,P,883,0.6
0.0,0.0,0.0,-32.0,2024-06-27,80.0,500.0,9988 27JUN24 80 C,OPT,C,9988,0.01
449.998529,0.0,450.03,-1.0,2024-06-28,3450.0,100.0,CMG 28JUN24 3450 C,OPT,C,CMG,6.9497
227.9490424,0.0,242.0,-20.0,2024-07-19,66.0,100.0,EWY 19JUL24 66 C,OPT,C,EWY,0.925
353.3398682,0.0,381.0,-40.0,2024-07-19,67.0,100.0,EWY 19JUL24 67 C,OPT,C,EWY,0.575
351.867696,0.0,380.0,-40.0,2024-07-19,68.0,100.0,EWY 19JUL24 68 C,OPT,C,EWY,0.325
257.156606,0.0,285.0,-30.0,2024-06-26,217.5,100.0,GLD 26JUN24 217.5 C,OPT,C,GLD,0.315
189.086614,0.0,210.0,-30.0,2024-06-28,220.0,100.0,GLD 28JUN24 220 C,OPT,C,GLD,0.22
360.576036,0.0,380.0,-40.0,2024-06-28,206.0,100.0,IWM 28JUN24 206 C,OPT,C,IWM,0.25
351.115692,0.0,401.5,-73.0,2024-06-28,207.0,100.0,IWM 28JUN24 207 C,OPT,C,IWM,0.145
225.596608,0.0,260.0,-40.0,2024-06-28,208.0,100.0,IWM 28JUN24 208 C,OPT,C,IWM,0.095
-257.00284,0.0,-157.5,-125.0,2024-06-28,137.0,100.0,NVDA 28JUN24 137 C,OPT,C,NVDA,0.2366
-480.98126,0.0,-422.0,-100.0,2024-06-28,138.0,100.0,NVDA 28JUN24 138 C,OPT,C,NVDA,0.2122
-739.39696,0.0,-600.0,-200.0,2024-06-28,139.0,100.0,NVDA 28JUN24 139 C,OPT,C,NVDA,0.19
-512.405848,0.0,-342.0,-200.0,2024-06-28,140.0,100.0,NVDA 28JUN24 140 C,OPT,C,NVDA,0.1751
226.198304,0.0,240.0,-20.0,2024-06-24,474.0,100.0,QQQ 24JUN24 474 P,OPT,P,QQQ,0.04
-1773.801696,0.0,-1760.0,-20.0,2024-06-24,475.0,100.0,QQQ 24JUN24 475 P,OPT,P,QQQ,1.04
-3540.608368,0.0,-3520.0,-20.0,2024-06-24,476.0,100.0,QQQ 24JUN24 476 P,OPT,P,QQQ,2.04
93.00082,0.0,100.0,-10.0,2024-06-24,481.0,100.0,QQQ 24JUN24 481 C,OPT,C,QQQ,0.0
5529.5219,0.0,5600.0,-100.0,2024-06-28,485.0,100.0,QQQ 28JUN24 485 C,OPT,C,QQQ,0.39
5898.186912,0.0,5960.0,-100.0,2024-06-28,486.0,100.0,QQQ 28JUN24 486 C,OPT,C,QQQ,0.3
2874.17238,0.0,3010.0,-200.0,2024-06-28,275.0,100.0,SMH 28JUN24 275 C,OPT,C,SMH,0.2445
1677.575739,0.0,1695.0,-25.0,2024-06-28,177.5,100.0,TSM 28JUN24 177.5 C,OPT,C,TSM,0.52
707.5274784,0.0,765.0,-82.0,2024-06-28,185.0,100.0,TSM 28JUN24 185 C,OPT,C,TSM,0.135
-335.3136688,0.0,-319.88,-22.0,2024-06-28,147.0,100.0,XLV 28JUN24 147 C,OPT,C,XLV,0.8254
-262.919602,0.0,-253.0,-22.0,2024-06-28,147.5,100.0,XLV 28JUN24 147.5 C,OPT,C,XLV,0.565
-459.8184096,0.0,-440.0,-44.0,2024-06-28,148.0,100.0,XLV 28JUN24 148 C,OPT,C,XLV,0.38
1e-08,1e-08,0.0,4.515e-06,,,0.0,CAD,CASH,,,0.73217
-4e-08,-4e-08,0.0,-2.9287e-05,,,0.0,CHF,CASH,,,1.1198
144.60736706,144.60736706,0.0,-3929441.6379878,,,0.0,CNH,CASH,,,0.1373
-117.4355836,-117.4355836,0.0,-918592.825268648,,,0.0,EUR,CASH,,,1.0734
-539.81746967,-539.81746967,0.0,-152990396.51635432,,,0.0,HKD,CASH,,,0.12808
1e-08,1e-08,0.0,0.0015565,,,0.0,JPY,CASH,,,0.0062648
-1.82e-06,-1.82e-06,0.0,-0.00382842,,,0.0,MXN,CASH,,,0.055675
1e-07,1e-07,0.0,0.000335185,,,0.0,SEK,CASH,,,0.095451
8e-08,8e-08,0.0,6.23e-05,,,0.0,SGD,CASH,,,0.73919
0.0,0.0,0.0,-124432334.80818614,,,0.0,USD,CASH,,,1.0
