Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"July 30, 2025"
Statement,Data,WhenGenerated,"2025-08-06, 00:07:20 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,HKD,U18135473,2359,"2025-07-29, 23:49:54","32,000",112.1790625,112,-3589730,-6024.76071,3595754.760709998,0,-5730,O;P
Trades,SubTotal,,Stocks,HKD,2359,,,32000,,,-3589730,-6024.76071,3595754.760709998,0,-5730,
Trades,Data,Order,Stocks,HKD,U18135473,388,"2025-07-29, 23:54:47","6,700",434.408955224,433.2,-2910540,-4772.90858,2915312.90858,0,-8100,O;P
Trades,SubTotal,,Stocks,HKD,388,,,6700,,,-2910540,-4772.90858,2915312.90858,0,-8100,
Trades,Data,Order,Stocks,HKD,U18135473,762,"2025-07-29, 23:51:33","500,000",9.72616,9.7,-4863080,-7985.15116,4871065.151159997,0,-13080,O;P
Trades,SubTotal,,Stocks,HKD,762,,,500000,,,-4863080,-7985.15116,4871065.151159997,0,-13080,
Trades,Total,,Stocks,HKD,,,,,,,-11363350,-18782.82045,11382132.820449995,0,-26910, 
Trades,Total,,Stocks,USD,,,,,,,-1447577.156500001,-2392.743497126,1449969.899997126,0,-3428.0649, 
Trades,Data,Order,Stocks,SGD,U18135473,A17U,"2025-07-29, 23:50:01","23,200",2.85,2.86,-66120,-61.88832,66181.88832,0,232,O;P
Trades,SubTotal,,Stocks,SGD,A17U,,,23200,,,-66120,-61.88832,66181.88832,0,232,
Trades,Data,Order,Stocks,SGD,U18135473,BN4,"2025-07-29, 23:53:17","35,800",8.1,8.18,-289980,-271.42128,290251.42128,0,2864,O;P
Trades,SubTotal,,Stocks,SGD,BN4,,,35800,,,-289980,-271.42128,290251.42128,0,2864,
Trades,Data,Order,Stocks,SGD,U18135473,C6L,"2025-07-29, 23:57:01","14,100",6.89035461,6.9,-97154,-90.936144,97244.936144,0,136,O;P
Trades,SubTotal,,Stocks,SGD,C6L,,,14100,,,-97154,-90.936144,97244.936144,0,136,
Trades,Data,Order,Stocks,SGD,U18135473,ME8U,"2025-07-29, 23:49:04","243,000",2.07,2.07,-503010,-470.81736,503480.81736,0,0,O;P
Trades,SubTotal,,Stocks,SGD,ME8U,,,243000,,,-503010,-470.81736,503480.81736,0,0,
Trades,Total,,Stocks,SGD,,,,,,,-956264,-895.063104,957159.063104,0,3232, 
Trades,Total,,Stocks,USD,,,,,,,-737231.730800001,-690.048900029,737921.779700029,0,2491.7104, 
Trades,Data,Order,Stocks,USD,U18135473,TLT,"2025-07-30, 15:32:52","-127,656",86.831696238,86.87,11084587.014999999,-300.318868739,-11053525.461072002,30761.235134,-4889.705,C;P
Trades,SubTotal,,Stocks,USD,TLT,,,-127656,,,11084587.014999999,-300.318868739,-11053525.461072002,30761.235134,-4889.705,
Trades,Data,Order,Stocks,USD,U18135473,TQQQ,"2025-07-30, 15:59:38","28,000",89.597,89.69,-2508716,-48.38687,2508764.38687,0,2604,O
Trades,SubTotal,,Stocks,USD,TQQQ,,,28000,,,-2508716,-48.38687,2508764.38687,0,2604,
Trades,Total,,Stocks,USD,,,,,,,8575871.014999999,-348.705738739,-8544761.074202001,30761.235134,-2285.705, 
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"Assets held at Interactive Brokers (U.K.) Limited are subject to the UK Financial Services Compensation Scheme but are not protected by the U.S. Securities Investor Protection Corporation ("SIPC"). Assets held at Interactive Brokers LLC are subject to SIPC but are not protected under the UK Financial Services Compensation Scheme. As with all securities firms, SIPC coverage provides protection against failure of a broker-dealer, not against loss of market value of securities.  Futures and options on futures are not covered by SIPC."
