Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Summary
Statement,Data,Period,"August 8, 2025"
Statement,Data,WhenGenerated,"2025-08-10, 21:21:20 EDT"
Disclaimer,Header,Field Name,Field Value
Disclaimer,Data,Disclaimer,"This Activity Summary is provided as a convenience to customers who have accounts with multiple Interactive Brokers companies in multiple jurisdictions. Positions and cash shown on this Activity Summary may be held at different Interactive Brokers companies in different countries, subject to different regulatory rules and protections. This Activity Summary does not serve as your formal customer statement. Customer statements for each IB company are available under Account Management when you log in to the IB website."
Trades,Header,DataDiscriminator,Asset Category,Currency,Account,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,HKD,U18135473,3750,"2025-08-08, 01:06:50","14,800",407.237837838,407,-6027120,-9841.00424,6036961.00424,0,-3520,O;P
Trades,SubTotal,,Stocks,HKD,3750,,,14800,,,-6027120,-9841.00424,6036961.00424,0,-3520,
Trades,Data,Order,Stocks,HKD,U18135473,700,"2025-08-08, 01:00:04","7,300",559.404109589,561,-4083650,-6660.44855,4090310.44855,0,11650,O;P
Trades,SubTotal,,Stocks,HKD,700,,,7300,,,-4083650,-6660.44855,4090310.44855,0,11650,
Trades,Total,,Stocks,HKD,,,,,,,-10110770,-16501.45279,10127271.45279,0,8130, 
Trades,Total,,Stocks,USD,,,,,,,-1288010.9903,-2102.120070918,1290113.110370918,0,1035.6807, 
Trades,Data,Order,Stocks,SGD,U18135473,U96,"2025-08-08, 01:00:01","67,200",6.82108631,6.72,-458377,-429.040872,458806.040872,0,-6793,O;P
Trades,SubTotal,,Stocks,SGD,U96,,,67200,,,-458377,-429.040872,458806.040872,0,-6793,
Trades,Total,,Stocks,SGD,,,,,,,-458377,-429.040872,458806.040872,0,-6793, 
Trades,Total,,Stocks,USD,,,,,,,-356603.55469,-333.78092719,356937.33561719,0,-5284.75021, 
Trades,Data,Order,Stocks,USD,U18135473,AAPL,"2025-08-08, 14:39:48",-300,229.59,229.35,68877,-0.17673075,-60346.623141,8530.20013,72,C
Trades,SubTotal,,Stocks,USD,AAPL,,,-300,,,68877,-0.17673075,-60346.623141,8530.20013,72,
Trades,Data,Order,Stocks,USD,U18135473,AGQ,"2025-08-08, 15:42:15","-16,301",53.13,53.19,866072.13,-4.712659853,-836269.421487,29797.995854,-978.06,C;P
Trades,Data,Order,Stocks,USD,U18135473,AGQ,"2025-08-08, 15:44:11","-22,699",53.08,53.19,1204862.92,-6.562337647,-1164474.532195,40381.825467,-2496.89,C;P
Trades,SubTotal,,Stocks,USD,AGQ,,,-39000,,,2070935.05,-11.2749975,-2000743.953682,70179.821321,-3474.95,
Trades,Data,Order,Stocks,USD,U18135473,BABA,"2025-08-08, 15:17:31","-5,980",120.5,120.36,720590,-4.12083295,-687423.172537,33162.706634,837.2,C;P
Trades,SubTotal,,Stocks,USD,BABA,,,-5980,,,720590,-4.12083295,-687423.172537,33162.706634,837.2,
Trades,Data,Order,Stocks,USD,U18135473,BMNR,"2025-08-08, 14:39:03",-900,53.46,51.43,48114,-0.26019225,-34355.248791,13758.491019,1827,C;P
Trades,SubTotal,,Stocks,USD,BMNR,,,-900,,,48114,-0.26019225,-34355.248791,13758.491019,1827,
Trades,Data,Order,Stocks,USD,U18135473,CME,"2025-08-08, 15:48:41","-2,004",282.05,282.21,565228.2,-1.18056141,-551887.207438,13339.812,-320.64,C;P
Trades,SubTotal,,Stocks,USD,CME,,,-2004,,,565228.2,-1.18056141,-551887.207438,13339.812,-320.64,
Trades,Data,Order,Stocks,USD,U18135473,COIN,"2025-08-08, 14:39:32",-200,307.43,310.54,61486,-0.02785725,-57152.187294,4333.784849,-622,C;P
Trades,SubTotal,,Stocks,USD,COIN,,,-200,,,61486,-0.02785725,-57152.187294,4333.784849,-622,
Trades,Data,Order,Stocks,USD,U18135473,CRCL,"2025-08-08, 14:41:16",-800,158.29,159.03,126632,-0.551282,-180496.155972,-53864.707256,-592,C;P
Trades,SubTotal,,Stocks,USD,CRCL,,,-800,,,126632,-0.551282,-180496.155972,-53864.707256,-592,
Trades,Data,Order,Stocks,USD,U18135473,CRWD,"2025-08-08, 14:58:23",-850,423.92,424.49,360332,-0.500737125,-409385.0075,-49053.508234,-484.5,C;P
Trades,SubTotal,,Stocks,USD,CRWD,,,-850,,,360332,-0.500737125,-409385.0075,-49053.508234,-484.5,
Trades,Data,Order,Stocks,USD,U18135473,DAX,"2025-08-08, 15:59:59",-100,44.9,44.9,4490,-0.25905725,-4327.04361,162.697333,0,C
Trades,SubTotal,,Stocks,USD,DAX,,,-100,,,4490,-0.25905725,-4327.04361,162.697333,0,
Trades,Data,Order,Stocks,USD,U18135473,DE,"2025-08-08, 14:49:24",-190,512.71,510.37,97414.9,-0.19597725,-96870.182437,544.521586,444.6,C;P
Trades,SubTotal,,Stocks,USD,DE,,,-190,,,97414.9,-0.19597725,-96870.182437,544.521586,444.6,
Trades,Data,Order,Stocks,USD,U18135473,EBND,"2025-08-08, 13:50:01","-19,400",21.230249485,21.21,411866.84,-38.5305885,-406302.359095,5525.950323,392.84,C;P
Trades,Data,Order,Stocks,USD,U18135473,EBND,"2025-08-08, 15:43:28","-217,030",21.201582987,21.21,4601379.555699999,-490.347915574,-4564502.865781005,36386.342038,-1826.7443,C;P
Trades,SubTotal,,Stocks,USD,EBND,,,-236430,,,5013246.395699998,-528.878504074,-4970805.224876005,41912.292361,-1433.9043,
Trades,Data,Order,Stocks,USD,U18135473,EFA,"2025-08-08, 15:56:45","-6,640",90.353274096,90.37,599945.74,-12.4456406,-592611.259506,7322.034856,-111.06,C;IM;P
Trades,SubTotal,,Stocks,USD,EFA,,,-6640,,,599945.74,-12.4456406,-592611.259506,7322.034856,-111.06,
Trades,Data,Order,Stocks,USD,U18135473,EWW,"2025-08-08, 15:59:54",-273,61.65,61.64,16830.45,-0.078924983,-16795.794256,34.576819,2.73,C;P
Trades,SubTotal,,Stocks,USD,EWW,,,-273,,,16830.45,-0.078924983,-16795.794256,34.576819,2.73,
